flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
2.338413e-16	4028.5356	0.033023	3898.2558882158273	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
2.130896e-16	4032.1648	0.033023	3901.7677227071276	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
2.198427e-16	4035.794	0.033023	3905.2795571984284	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
2.283043e-16	4039.423	0.033023	3908.7911981575735	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
3.08105e-16	4043.0522	0.033023	3912.3030326488747	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
3.37106e-16	4046.6816	0.033023	3915.8150606723307	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
3.643583e-16	4050.3108	0.033023	3919.3268951636314	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
5.338725e-16	4053.94	0.033023	3922.838729654932	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
5.41953e-16	4057.569	0.033023	3926.3503706140773	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
7.217987e-16	4061.1982	0.033023	3929.862205105378	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
7.743135e-16	4064.8274	0.033023	3933.3740395966793	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
8.199524e-16	4068.4565	0.033023	3936.885777321902	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
9.427312e-16	4072.0857	0.033023	3940.3976118132027	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
1.035128e-15	4075.7148	0.033023	3943.909349538426	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
1.21678e-15	4079.344	0.033023	3947.4211840297266	utc	2006-02-21T00:00:00.000	VLT-UT1 - FORS2	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2006Natur.442.1011P/abstract	2.8510300925925924	days	observer	NaN
