col1	col2	col3	col4	col5	col6	col7
427.297	3.093	-2.854	4.720344363e-08	1.977801147e-09	-1.886566101e-09	4
433.426	3.077	-3.036	4.603047183e-08	1.958068035e-09	-1.855795935e-09	4
439.374	2.938	-2.871	4.886695044e-08	2.065200501e-09	-1.958363589e-09	4
445.279	2.862	-2.967	4.941147288e-08	2.098534956e-09	-1.982433012e-09	4
451.200	3.114	-3.06	4.619167896e-08	1.950866673e-09	-1.852856019e-09	4
457.379	3.072	-3.065	4.62264033e-08	1.948884378e-09	-1.831591755e-09	4
463.272	2.913	-2.822	4.903789653e-08	2.068360455e-09	-1.965692547e-09	4
469.001	2.752	-2.816	5.040060879e-08	2.188672416e-09	-2.028396867e-09	4
474.665	3.018	-2.912	4.771887939e-08	1.99588788e-09	-1.906315488e-09	4
480.558	2.948	-2.875	4.861196025e-08	2.067046737e-09	-1.944223869e-09	4
486.582	3.030	-3.076	4.656200682e-08	2.001758598e-09	-1.865780973e-09	4
492.466	2.796	-2.854	5.020831641e-08	2.220511524e-09	-2.028093501e-09	4
498.473	3.249	-3.211	4.373550153e-08	1.8537225e-09	-1.752528456e-09	4
504.621	2.660	-2.898	5.128445847e-08	2.169057786e-09	-2.032243626e-09	4
510.177	3.159	-2.897	4.653157257e-08	1.973712216e-09	-1.870307376e-09	4
516.511	3.210	-3.174	4.434408237e-08	1.828323084e-09	-1.766153886e-09	4
522.924	3.069	-3.204	4.453573026e-08	1.888658415e-09	-1.799223384e-09	4
529.089	3.149	-3.095	4.506083988e-08	1.890916083e-09	-1.80935034e-09	4
535.699	3.369	-3.461	4.10352642e-08	1.798676544e-09	-1.657803399e-09	4
542.145	3.031	-3.077	4.543608279e-08	1.965874176e-09	-1.862170527e-09	4
548.285	3.171	-3.109	4.519066881e-08	1.882845636e-09	-1.814599353e-09	4
554.628	3.272	-3.172	4.4387133e-08	1.943408817e-09	-1.77514029e-09	4
560.839	2.970	-2.938	4.78608039e-08	2.082725421e-09	-1.941476649e-09	4
566.641	2.788	-2.832	5.066272092e-08	2.171115597e-09	-2.036337114e-09	4
572.515	3.262	-3.086	4.430232723e-08	1.877518503e-09	-1.780658817e-09	4
578.573	3.043	-2.796	4.834135908e-08	2.045169231e-09	-1.937124063e-09	4
584.762	3.118	-3.146	4.537254519e-08	1.921411527e-09	-1.810775379e-09	4
590.781	3.088	-2.901	4.745892858e-08	2.000053629e-09	-1.901772159e-09	4
597.032	3.286	-3.163	4.411702008e-08	1.865484768e-09	-1.771413315e-09	4
603.630	3.292	-3.312	4.264204287e-08	1.779540399e-09	-1.705655154e-09	4
609.597	3.002	-2.675	4.972099734e-08	2.078517357e-09	-1.978311531e-09	4
615.734	3.203	-3.134	4.435325496e-08	1.877374632e-09	-1.777311375e-09	4
622.190	3.251	-3.253	4.341592563e-08	1.855529676e-09	-1.743623427e-09	4
628.738	3.396	-3.297	4.235678118e-08	1.808750769e-09	-1.70593248e-09	4
635.455	3.298	-3.32	4.314040941e-08	1.887935154e-09	-1.725160416e-09	4
641.826	3.050	-3.074	4.647145923e-08	2.004723903e-09	-1.865943723e-09	4
647.771	2.961	-2.894	4.875171693e-08	2.078764086e-09	-1.94562417e-09	4
654.092	3.259	-3.361	4.294356654e-08	1.837427319e-09	-1.720819548e-09	4
660.224	3.235	-2.872	4.691326038e-08	2.031552264e-09	-1.86034968e-09	4
666.709	3.173	-3.249	4.407065586e-08	1.937308947e-09	-1.761850776e-09	4
673.089	3.080	-3.207	4.489174263e-08	1.921462305e-09	-1.795216479e-09	4
679.486	3.147	-3.317	4.357501701e-08	1.88798463e-09	-1.764020559e-09	4
685.782	3.316	-3.149	4.384104816e-08	1.926604554e-09	-1.760428992e-09	4
692.262	3.062	-3.163	4.577919234e-08	2.011951956e-09	-1.82656278e-09	4
698.712	3.132	-3.389	4.329573801e-08	1.909326363e-09	-1.747241034e-09	4
705.379	3.284	-3.535	4.172633325e-08	1.834991928e-09	-1.665815907e-09	4
711.886	3.333	-3.223	4.343285814e-08	1.928588802e-09	-1.749415374e-09	4
718.727	3.246	-3.508	4.215787464e-08	1.860093837e-09	-1.695134343e-09	4
725.212	3.166	-3.239	4.418175552e-08	1.890319767e-09	-1.775911725e-09	4
731.900	3.319	-3.522	4.134575865e-08	1.839636162e-09	-1.668640596e-09	4
738.549	3.369	-3.33	4.208916159e-08	1.86100719e-09	-1.705722207e-09	4
745.403	3.345	-3.485	4.158403767e-08	1.807461789e-09	-1.668308586e-09	4
752.093	3.290	-3.346	4.304035071e-08	1.903525953e-09	-1.726573737e-09	4
758.610	3.253	-3.226	4.419279648e-08	1.907419584e-09	-1.769054742e-09	4
765.275	3.507	-3.412	4.063739904e-08	1.717399194e-09	-1.637449233e-09	4
772.056	3.334	-3.274	4.293945873e-08	1.840630239e-09	-1.706710425e-09	4
778.886	3.476	-3.496	4.04379066e-08	1.684855053e-09	-1.617154308e-09	4
785.606	3.281	-3.244	4.370458554e-08	1.88700813e-09	-1.751292207e-09	4
792.523	3.451	-3.637	3.995028156e-08	1.70276211e-09	-1.609010949e-09	4
799.405	3.494	-3.431	4.096064007e-08	1.72003965e-09	-1.634671416e-09	4
806.053	3.282	-3.155	4.399682595e-08	1.871228541e-09	-1.761206937e-09	4
812.834	3.734	-3.498	3.844281294e-08	1.653300432e-09	-1.573914888e-09	4
819.781	3.341	-3.213	4.32612285e-08	1.86621519e-09	-1.725179946e-09	4
826.494	3.287	-3.372	4.253591034e-08	1.843922346e-09	-1.701139818e-09	4
833.175	3.456	-3.394	4.140266256e-08	1.778196735e-09	-1.656153114e-09	4
840.170	3.598	-3.539	3.956313186e-08	1.674396087e-09	-1.593418197e-09	4
847.262	3.390	-3.493	4.106108937e-08	1.757460432e-09	-1.650406086e-09	4
854.146	3.378	-3.493	4.118103612e-08	1.759190139e-09	-1.651864326e-09	4
860.983	3.520	-3.46	4.057787811e-08	1.726758621e-09	-1.627639965e-09	4
867.878	3.347	-3.375	4.216193688e-08	1.773367617e-09	-1.693355811e-09	4
874.460	3.304	-3.236	4.319712453e-08	1.855502334e-09	-1.745114217e-09	4
881.270	3.473	-3.505	4.035436377e-08	1.796648679e-09	-1.629576039e-09	4
888.194	3.444	-3.452	4.030645017e-08	1.807040592e-09	-1.657561227e-09	4
895.210	3.539	-3.572	3.983153916e-08	1.772769348e-09	-1.615765074e-09	4
901.895	3.566	-3.146	4.217987844e-08	1.797121956e-09	-1.683349941e-09	4
909.184	3.423	-3.722	3.945328212e-08	1.666897218e-09	-1.572934482e-09	4
916.071	3.537	-3.464	3.988018839e-08	1.664776911e-09	-1.60455876e-09	4
923.160	3.439	-3.553	4.051391736e-08	1.723827819e-09	-1.633414986e-09	4
930.062	3.405	-3.463	4.153261518e-08	1.777071156e-09	-1.669367763e-09	4
936.841	3.311	-3.373	4.230172611e-08	1.835734068e-09	-1.707207138e-09	4
944.050	3.897	-3.899	3.594869523e-08	1.514452548e-09	-1.451009994e-09	4
951.686	3.602	-3.739	3.841257399e-08	1.687522851e-09	-1.542715062e-09	4
958.726	3.604	-3.438	4.017380241e-08	1.762346187e-09	-1.638352821e-09	4
965.738	3.239	-3.408	4.269828927e-08	1.832935419e-09	-1.702292739e-09	4
972.745	3.761	-3.768	3.685599393e-08	1.57383807e-09	-1.501239201e-09	4
980.092	3.760	-3.586	3.823143324e-08	1.596293013e-09	-1.532204016e-09	4
987.373	3.663	-3.521	3.914351028e-08	1.698839835e-09	-1.576522143e-09	4
994.793	3.607	-3.757	3.809215179e-08	1.670900217e-09	-1.55154132e-09	4
1001.943	3.548	-3.543	4.070910669e-08	1.755040014e-09	-1.620982839e-09	4
1009.175	3.681	-3.683	3.867460149e-08	1.703795247e-09	-1.543675287e-09	4
1016.699	3.630	-3.844	3.83240445e-08	1.642126017e-09	-1.518649545e-09	4
1023.935	3.748	-3.605	3.869196366e-08	1.70487135e-09	-1.558330599e-09	4
1031.218	3.777	-3.535	3.810889551e-08	1.709121078e-09	-1.562042601e-09	4
1038.746	3.686	-3.751	3.821465697e-08	1.627522134e-09	-1.523535951e-09	4
1046.029	3.962	-3.597	3.767112405e-08	1.58343381e-09	-1.494303447e-09	4
1053.347	3.454	-3.356	4.165320642e-08	1.757954541e-09	-1.657985028e-09	4
1060.368	3.587	-3.567	3.95507889e-08	1.706506011e-09	-1.580678778e-09	4
1067.546	3.309	-3.59	4.133123484e-08	1.715849814e-09	-1.63790298e-09	4
1074.461	3.462	-3.606	3.962375298e-08	1.660825341e-09	-1.597655556e-09	4
1081.845	3.727	-3.922	3.678933153e-08	1.586137413e-09	-1.480205391e-09	4
1089.529	3.982	-3.957	3.53839983e-08	1.547020776e-09	-1.43585862e-09	4
1097.314	3.688	-3.804	3.815233023e-08	1.67537454e-09	-1.530504906e-09	4
1105.029	3.828	-4.026	3.605320677e-08	1.578605343e-09	-1.453662819e-09	4
1112.661	3.712	-3.804	3.735661944e-08	1.669823463e-09	-1.514296959e-09	4
1120.045	3.704	-3.673	3.817196439e-08	1.658059893e-09	-1.53143193e-09	4
1127.535	3.895	-3.787	3.678461178e-08	1.611696975e-09	-1.475703726e-09	4
1135.379	3.781	-3.948	3.650939502e-08	1.614999498e-09	-1.468402761e-09	4
1142.656	3.785	-3.497	3.874867878e-08	1.641150168e-09	-1.557796128e-09	4
1150.282	3.925	-3.841	3.575159196e-08	1.598449125e-09	-1.460295858e-09	4
1158.086	3.859	-3.879	3.617996298e-08	1.587102195e-09	-1.467046728e-09	4
1165.874	3.606	-3.929	3.747935898e-08	1.624849128e-09	-1.511034798e-09	4
1173.435	3.806	-3.956	3.678953334e-08	1.626752652e-09	-1.478728272e-09	4
1180.968	3.812	-3.726	3.798846051e-08	1.690285695e-09	-1.533611478e-09	4
1188.568	3.730	-3.788	3.784027989e-08	1.674534099e-09	-1.518133302e-09	4
1196.468	3.847	-4.17	3.511323438e-08	1.546448547e-09	-1.412985735e-09	4
1204.190	3.800	-3.875	3.680550237e-08	1.60976025e-09	-1.48127238e-09	4
1212.160	3.932	-4.17	3.437563836e-08	1.52565105e-09	-1.394165325e-09	4
1219.879	3.690	-3.786	3.793803405e-08	1.657846365e-09	-1.508812284e-09	4
1227.493	3.702	-3.925	3.694846848e-08	1.629133359e-09	-1.494066483e-09	4
1234.797	3.480	-3.601	4.020189306e-08	1.774807629e-09	-1.61267673e-09	4
1241.922	3.778	-3.646	3.83293827e-08	1.667246154e-09	-1.541445612e-09	4
1249.482	3.895	-3.782	3.704278536e-08	1.650138525e-09	-1.495156257e-09	4
1257.205	4.016	-3.827	3.610800144e-08	1.582031556e-09	-1.449827778e-09	4
1265.242	3.931	-4.022	3.499125651e-08	1.525229853e-09	-1.428427455e-09	4
1273.122	4.000	-3.949	3.540319629e-08	1.569094884e-09	-1.425602115e-09	4
1280.962	4.054	-3.84	3.502508898e-08	1.570074639e-09	-1.453322346e-09	4
1288.622	3.857	-3.606	3.765423711e-08	1.668022797e-09	-1.532268465e-09	4
1296.363	3.669	-3.883	3.7973481e-08	1.64726436e-09	-1.499408589e-09	4
1303.991	3.951	-3.959	3.596128557e-08	1.581877269e-09	-1.439895471e-09	4
1311.740	3.868	-3.799	3.692037783e-08	1.635264477e-09	-1.488503037e-09	4
1319.714	3.957	-4.106	3.547746888e-08	1.557084585e-09	-1.42136085e-09	4
1328.036	4.164	-4.365	3.346990857e-08	1.473129021e-09	-1.348661076e-09	4
18416.006	4.533	-4.371	3.309263454e-09	1.721538252e-10	-1.721533695e-10	4
18425.532	4.670	-4.993	3.129449442e-09	1.572131148e-10	-1.572127242e-10	4
18434.561	4.709	-4.359	3.21364197e-09	1.697266368e-10	-1.697262462e-10	4
18443.690	4.525	-4.42	3.289256922e-09	1.71543708e-10	-1.715432523e-10	4
18452.771	4.431	-4.556	3.323807445e-09	1.699072893e-10	-1.699068336e-10	4
18461.829	4.582	-4.627	3.209587542e-09	1.667462937e-10	-1.66745838e-10	4
18471.115	4.464	-4.704	3.19294017e-09	1.677837924e-10	-1.677833367e-10	4
18480.238	4.743	-4.659	3.124946475e-09	1.633852458e-10	-1.633847901e-10	4
18489.795	4.320	-4.814	3.272757327e-09	1.674983289e-10	-1.674978081e-10	4
18498.723	4.550	-4.607	3.191300952e-09	1.730816304e-10	-1.730811747e-10	4
18507.856	4.444	-4.583	3.30559572e-09	1.759148475e-10	-1.759143267e-10	4
18516.847	4.304	-4.547	3.472516677e-09	1.753150161e-10	-1.753144953e-10	4
18525.754	4.801	-4.603	3.211987128e-09	1.617601545e-10	-1.617596337e-10	4
18535.108	4.800	-4.553	3.223853556e-09	1.627608717e-10	-1.62760416e-10	4
18544.595	4.357	-4.686	3.236749866e-09	1.700859888e-10	-1.70085468e-10	4
18553.256	4.905	-4.304	3.172577541e-09	1.67135136e-10	-1.671346803e-10	4
18562.375	4.368	-4.215	3.461820096e-09	1.782934713e-10	-1.782929505e-10	4
18571.338	4.804	-4.595	3.120052908e-09	1.635408348e-10	-1.63540314e-10	4
18580.755	4.503	-4.613	3.283343889e-09	1.674211854e-10	-1.674207297e-10	4
18590.174	4.895	-4.916	3.060556065e-09	1.568413287e-10	-1.56840873e-10	4
18599.801	4.866	-4.732	3.212653752e-09	1.63003239e-10	-1.630027182e-10	4
18608.929	4.459	-4.262	3.406777395e-09	1.754586267e-10	-1.754581059e-10	4
18617.828	4.566	-4.44	3.305194704e-09	1.698017622e-10	-1.698012414e-10	4
18627.181	4.595	-4.787	3.084868962e-09	1.645855596e-10	-1.645851039e-10	4
18637.200	5.204	-5.424	2.743632339e-09	1.449035511e-10	-1.449030954e-10	4
18647.214	4.844	-4.81	3.066378609e-09	1.587201147e-10	-1.58719659e-10	4
18656.945	4.614	-4.887	3.150536634e-09	1.60649223e-10	-1.606487022e-10	4
18665.905	4.366	-4.347	3.454507413e-09	1.748392653e-10	-1.748387445e-10	4
18674.776	4.531	-4.505	3.214876266e-09	1.706537259e-10	-1.706532702e-10	4
18684.072	4.830	-4.765	3.033322782e-09	1.606091214e-10	-1.606087308e-10	4
18693.726	4.505	-4.824	3.255459606e-09	1.627365243e-10	-1.627360035e-10	4
18702.772	4.474	-4.541	3.246956895e-09	1.706223477e-10	-1.706218269e-10	4
18712.343	4.482	-5.097	2.975278971e-09	1.620114405e-10	-1.620109848e-10	4
18721.297	4.468	-4.472	3.33571098e-09	1.709419887e-10	-1.709414679e-10	4
18730.408	4.675	-4.643	3.153363276e-09	1.64870958e-10	-1.648705023e-10	4
18739.892	4.856	-4.81	3.045294021e-09	1.58820564e-10	-1.588201083e-10	4
18749.743	4.787	-4.994	2.986784745e-09	1.57347351e-10	-1.573469604e-10	4
18759.261	4.111	-4.731	3.366408885e-09	1.729465479e-10	-1.729460271e-10	4
18767.571	4.418	-4.198	3.512221167e-09	1.764426783e-10	-1.764420924e-10	4
18776.531	4.363	-4.542	3.367578732e-09	1.712893623e-10	-1.712888415e-10	4
18785.192	4.652	-4.298	3.300964506e-09	1.712916408e-10	-1.712911851e-10	4
18794.448	4.641	-4.604	3.237850707e-09	1.651014771e-10	-1.651009563e-10	4
18803.188	4.355	-4.099	3.527362125e-09	1.807633002e-10	-1.807627794e-10	4
18811.850	4.372	-4.307	3.372959898e-09	1.772436036e-10	-1.772430828e-10	4
18821.460	4.666	-5.238	2.97757635e-09	1.548990702e-10	-1.548986145e-10	4
18831.165	5.070	-5.039	2.895526263e-09	1.521552354e-10	-1.521547797e-10	4
18840.993	4.257	-4.758	3.314175249e-09	1.694150682e-10	-1.694146125e-10	4
18849.721	4.362	-4.471	3.394710459e-09	1.726694172e-10	-1.726688964e-10	4
18858.692	4.810	-4.609	3.154507734e-09	1.624660338e-10	-1.62465513e-10	4
18867.890	4.603	-4.388	3.304333431e-09	1.70182467e-10	-1.701819462e-10	4
18877.142	4.407	-4.648	3.256563702e-09	1.694125293e-10	-1.694120085e-10	4
18886.077	4.606	-4.528	3.252837378e-09	1.675302279e-10	-1.675297722e-10	4
18895.042	4.511	-4.358	3.331429353e-09	1.728725292e-10	-1.728720735e-10	4
22293.640	5.894	-5.805	2.632502733e-09	1.425499908e-10	-1.414880145e-10	4
22305.569	5.747	-6.034	2.640142869e-09	1.535824878e-10	-1.525809243e-10	4
22317.934	6.811	-6.618	2.361113853e-09	1.51360104e-10	-1.509034926e-10	4
22331.167	6.821	-6.422	2.441680311e-09	1.678868457e-10	-1.668208983e-10	4
22344.128	6.565	-6.14	2.524574745e-09	1.6409757e-10	-1.636226655e-10	4
22356.351	5.727	-5.657	2.871826608e-09	1.765187151e-10	-1.760351523e-10	4
22368.367	6.163	-6.289	2.544658746e-09	1.547291592e-10	-1.540395549e-10	4
22380.564	6.286	-6.034	2.589468378e-09	1.472817843e-10	-1.462675914e-10	4
22393.036	6.729	-6.186	2.385440421e-09	1.382676477e-10	-1.372881531e-10	4
22405.787	6.275	-6.022	2.520996849e-09	1.435470624e-10	-1.424410134e-10	4
22418.483	6.773	-6.421	2.420076876e-09	1.361528091e-10	-1.350683733e-10	4
22431.531	6.275	-6.275	2.392923666e-09	1.41855504e-10	-1.408489278e-10	4
22443.906	6.224	-6.1	2.543557905e-09	1.432693458e-10	-1.421466312e-10	4
22466.304	17.034	-16.173	2.316825672e-09	1.368009447e-10	-1.391521614e-10	4
22489.403	6.006	-6.065	2.501477265e-09	1.44308472e-10	-1.479747738e-10	4
22501.513	6.524	-6.104	2.447071242e-09	1.351535892e-10	-1.380944817e-10	4
22514.390	6.353	-6.353	2.471826819e-09	1.353684843e-10	-1.388468424e-10	4
22527.990	6.449	-7.246	2.243844015e-09	1.287003564e-10	-1.329502146e-10	4
22540.728	5.959	-6.288	2.496616248e-09	1.493939538e-10	-1.563690282e-10	4
22553.108	6.515	-6.421	2.51498877e-09	1.461485886e-10	-1.568917161e-10	4
22566.971	6.717	-7.349	2.279296173e-09	1.408641612e-10	-1.519156023e-10	4
22579.890	5.498	-6.201	2.799574071e-09	1.723347381e-10	-1.892090487e-10	4
22591.600	6.426	-6.212	2.681727447e-09	1.646998101e-10	-1.824179469e-10	4
22604.610	6.099	-6.583	2.571039219e-09	1.624710465e-10	-1.77305709e-10	4
22617.311	6.355	-6.602	2.614917921e-09	1.594751445e-10	-1.760489535e-10	4
22631.079	6.934	-7.413	2.336427933e-09	1.41563856e-10	-1.557941952e-10	4
22644.664	6.715	-6.651	2.373618912e-09	1.468965876e-10	-1.599046743e-10	4
22657.926	6.776	-6.546	2.447362239e-09	1.468772529e-10	-1.59028233e-10	4
22671.154	6.471	-6.452	2.575474482e-09	1.565973339e-10	-1.71472749e-10	4
22684.589	7.244	-6.964	2.215708446e-09	1.372257222e-10	-1.48484637e-10	4
22698.268	6.035	-6.435	2.547586293e-09	1.55012214e-10	-1.684932522e-10	4
22711.071	6.914	-6.768	2.382551934e-09	1.443302805e-10	-1.576176462e-10	4
22725.014	6.467	-7.03	2.40599835e-09	1.494562545e-10	-1.631303793e-10	4
22738.418	6.789	-6.937	2.391442641e-09	1.466923038e-10	-1.599048045e-10	4
22752.679	6.942	-7.472	2.245521642e-09	1.407574623e-10	-1.536831975e-10	4
22766.121	7.114	-6.499	2.343735408e-09	1.503502728e-10	-1.640398263e-10	4
22780.116	6.756	-6.881	2.463130761e-09	1.519714581e-10	-1.671193167e-10	4
22793.435	6.418	-6.563	2.508689694e-09	1.595089965e-10	-1.74846231e-10	4
22806.316	7.065	-6.464	2.395292004e-09	1.492114134e-10	-1.629383343e-10	4
22820.072	7.069	-6.691	2.316356301e-09	1.440366795e-10	-1.578240132e-10	4
22834.617	7.467	-7.476	2.127299391e-09	1.324533063e-10	-1.445954979e-10	4
22849.301	7.729	-7.217	2.007822663e-09	1.364764212e-10	-1.478435973e-10	4
22863.421	6.592	-6.39	2.531668041e-09	1.594519689e-10	-1.749623043e-10	4
22876.233	6.881	-6.22	2.56810386e-09	1.595146602e-10	-1.762268718e-10	4
22889.440	7.064	-6.326	2.535687315e-09	1.515712233e-10	-1.662186582e-10	4
22903.176	6.830	-6.672	2.480707761e-09	1.51184985e-10	-1.670579925e-10	4
22916.769	6.626	-6.763	2.556519315e-09	1.54561722e-10	-1.705976097e-10	4
22930.241	6.629	-6.846	2.420873049e-09	1.495180344e-10	-1.64044839e-10	4
22943.531	6.853	-6.661	2.395407231e-09	1.472280117e-10	-1.617170583e-10	4
22957.393	6.991	-7.009	2.395893528e-09	1.450920156e-10	-1.607882115e-10	4
22971.095	6.344	-6.711	2.516387118e-09	1.546122396e-10	-1.705386291e-10	4
22984.082	6.783	-6.643	2.419145295e-09	1.498079247e-10	-1.649215407e-10	4
22997.995	6.870	-7.13	2.306535315e-09	1.425818898e-10	-1.570084404e-10	4
23011.257	6.272	-6.392	2.552747421e-09	1.598272704e-10	-1.771883988e-10	4
23024.014	6.476	-6.485	2.568540681e-09	1.573972176e-10	-1.727822355e-10	4
23037.270	6.204	-6.78	2.526195735e-09	1.582845957e-10	-1.745959215e-10	4
23050.186	6.853	-6.713	2.410437519e-09	1.516012344e-10	-1.676776143e-10	4
23063.943	6.691	-6.904	2.37715905e-09	1.493039205e-10	-1.637300805e-10	4
23077.964	6.660	-7.33	2.273902638e-09	1.445510997e-10	-1.589013531e-10	4
23090.949	6.073	-6.325	2.598339555e-09	1.61983122e-10	-1.778090622e-10	4
23103.322	6.978	-6.3	2.456701485e-09	1.509734751e-10	-1.677380271e-10	4
23116.575	6.577	-6.275	2.519002836e-09	1.5822555e-10	-1.75076034e-10	4
23129.058	6.438	-5.906	2.69680005e-09	1.70375163e-10	-1.905420363e-10	4
23142.123	6.588	-6.628	2.598956703e-09	1.626130296e-10	-1.831693311e-10	4
23155.571	6.692	-6.86	2.43904962e-09	1.555091874e-10	-1.74657441e-10	4
23169.166	6.507	-6.904	2.435916357e-09	1.541901312e-10	-1.714893495e-10	4
23182.186	7.224	-6.512	2.412654174e-09	1.498001778e-10	-1.670717286e-10	4
23196.200	5.980	-6.789	2.615283783e-09	1.609492689e-10	-1.792337757e-10	4
23208.843	6.808	-6.664	2.381886612e-09	1.52170599e-10	-1.697453205e-10	4
23222.610	6.781	-6.96	2.373299271e-09	1.4624715e-10	-1.61409591e-10	4
23236.290	6.589	-6.899	2.389619841e-09	1.51894575e-10	-1.672112379e-10	4
23250.066	6.924	-7.188	2.303252973e-09	1.435199157e-10	-1.591079805e-10	4
23264.396	6.546	-7.405	2.351790882e-09	1.455613866e-10	-1.620003735e-10	4
23277.730	6.504	-6.787	2.486916348e-09	1.53180951e-10	-1.699843026e-10	4
23290.728	6.561	-6.494	2.569803621e-09	1.587643176e-10	-1.757782026e-10	4
23303.371	6.781	-6.082	2.538749619e-09	1.580688543e-10	-1.749103545e-10	4
23317.136	6.993	-6.983	2.338757211e-09	1.466438043e-10	-1.613626539e-10	4
23330.500	6.478	-6.371	2.526552483e-09	1.596307986e-10	-1.76068809e-10	4
23344.898	7.271	-7.919	2.081367435e-09	1.37353188e-10	-1.509710664e-10	4
23358.588	6.570	-6.419	2.586054534e-09	1.611312885e-10	-1.788922611e-10	4
23372.500	6.825	-7.342	2.320206315e-09	1.42123716e-10	-1.566779277e-10	4
23386.852	7.641	-7.526	2.160868857e-09	1.372140693e-10	-1.515642576e-10	4
23401.631	6.454	-7.138	2.439690204e-09	1.507757664e-10	-1.667128323e-10	4
23414.782	6.877	-6.697	2.441124357e-09	1.511763918e-10	-1.666720797e-10	4
23428.760	6.444	-7.1	2.395654611e-09	1.489973646e-10	-1.647483096e-10	4
23442.212	6.736	-7.008	2.346802269e-09	1.485353499e-10	-1.644912948e-10	4
23455.878	6.742	-6.93	2.391921126e-09	1.47368172e-10	-1.633297155e-10	4
23469.324	6.633	-6.704	2.458411662e-09	1.520265327e-10	-1.666808682e-10	4
