wavelength,flux
9428.250977,4.3551427180000005e-15
9435.201466,4.199859556e-15
9442.151956,4.144439037e-15
9449.102445,4.180340105e-15
9456.052935,4.232874783e-15
9463.003424,4.07779152e-15
9469.953914,4.0506246330000004e-15
9476.904403,4.115071134e-15
9483.854893,4.042499893e-15
9490.805382,4.010968668e-15
9497.755872,3.884763723e-15
9504.706361,3.713222187e-15
9511.656851,3.884611681e-15
9518.60734,3.826121938e-15
9525.55783,3.811956583e-15
9532.508319,3.892532286e-15
9539.458809,3.932285236e-15
9546.409298,4.0404665900000006e-15
9553.359788,4.135146239e-15
9560.310277,4.053762466e-15
9567.260767,3.767462365e-15
9574.211257,3.654131898e-15
9581.161746,3.655097092e-15
9588.112236,3.5517988830000002e-15
9595.062725,3.4801883890000002e-15
9602.013215,3.580591227e-15
9608.963704,3.4820164970000002e-15
9615.914194,3.494487999e-15
9622.864683,3.547831804e-15
9629.815173,3.484674699e-15
9636.765662,3.5131909100000004e-15
9643.716152,3.564731806e-15
9650.666641,3.468910145e-15
9657.617131,3.527179235e-15
9664.56762,3.491115114e-15
9671.51811,3.492479684e-15
9678.468599,3.462938986e-15
9685.419089,3.511977112e-15
9692.369578,3.5073000070000003e-15
9699.320068,3.455435756e-15
9706.270557,3.438936825e-15
9713.221047,3.396799054e-15
9720.171536,3.3540639120000002e-15
9727.122026,3.415718382e-15
9734.072515,3.408262586e-15
9741.023005,3.310327366e-15
9747.973495,3.341529307e-15
9754.923984,3.333540092e-15
9761.874474,3.305129548e-15
9768.824963,3.2401487800000002e-15
9775.775453,3.198969427e-15
9782.725942,3.097024988e-15
9789.676432,3.178405796e-15
9796.626921,3.149665968e-15
9803.577411,3.0907539800000004e-15
9810.5279,3.112832105e-15
9817.47839,3.014192154e-15
9824.428879,3.077367259e-15
9831.379369,3.091255635e-15
9838.329858,3.0472757780000002e-15
9845.280348,3.069527334e-15
9852.230837,3.032928523e-15
9859.181327,3.019725397e-15
9866.131816,3.041401817e-15
9873.082306,2.987745032e-15
9880.032795,3.016446532e-15
9886.983285,2.9902874020000002e-15
9893.933774,3.016276067e-15
9900.884264,3.047819574e-15
9907.834754,3.037347917e-15
9914.785243,3.0598978400000003e-15
9921.735733,3.0792813420000002e-15
9928.686222,3.059914781e-15
9935.636712,3.109591145e-15
9942.587201,3.127261523e-15
9949.537691,3.1156292200000002e-15
9956.48818,3.112290004e-15
9963.43867,3.101815171e-15
9970.389159,3.108206035e-15
9977.339649,3.093004546e-15
9984.290138,3.06653032e-15
9991.240628,3.059789631e-15
9998.191117,3.038515552e-15
10005.14161,3.006998938e-15
10012.0921,2.989555565e-15
10019.04259,2.978823658e-15
10025.99308,3.0486687240000002e-15
10032.94356,3.049403102e-15
10039.89405,3.114102866e-15
10046.84454,3.187225103e-15
10053.79503,3.288858045e-15
10060.74552,3.237466015e-15
10067.69601,3.084416479e-15
10074.6465,3.002080853e-15
10081.59699,2.953670379e-15
10088.54748,2.947358501e-15
10095.49797,2.892358323e-15
10102.44846,2.851057632e-15
10109.39895,2.924611432e-15
10116.34944,2.914764038e-15
10123.29993,3.020066116e-15
10130.25042,3.035979747e-15
10137.20091,3.000331307e-15
10144.1514,2.913078443e-15
10151.10189,2.865549942e-15
10158.05238,2.838055888e-15
10165.00287,2.8425834900000003e-15
10171.95336,2.829099573e-15
10178.90384,2.808733089e-15
10185.85433,2.826849642e-15
10192.80482,2.7993812100000003e-15
10199.75531,2.820795262e-15
10206.7058,2.796000278e-15
10213.65629,2.734849793e-15
10220.60678,2.761648222e-15
10227.55727,2.690656273e-15
10234.50776,2.667194943e-15
10241.45825,2.696736699e-15
10248.40874,2.705528689e-15
10255.35923,2.678814541e-15
10262.30972,2.684629845e-15
10269.26021,2.631948419e-15
10276.2107,2.6097542500000003e-15
10283.16119,2.623424727e-15
10290.11168,2.613637685e-15
10297.06217,2.6782745570000002e-15
10304.01266,2.6765269160000002e-15
10310.96315,2.7198018300000002e-15
10317.91364,2.751289856e-15
10324.86412,2.737932358e-15
10331.81461,2.682495534e-15
10338.7651,2.660707094e-15
10345.71559,2.686531222e-15
10352.66608,2.702581438e-15
10359.61657,2.746417087e-15
10366.56706,2.825135671e-15
10373.51755,2.8054410960000002e-15
10380.46804,2.819607722e-15
10387.41853,2.825221644e-15
10394.36902,2.809789763e-15
10401.31951,2.887330123e-15
10408.27,2.932604882e-15
10415.22049,2.8976592670000002e-15
10422.17098,2.9863664860000002e-15
10429.12147,3.001501694e-15
10436.07196,3.014144296e-15
10443.02245,3.002735186e-15
10449.97294,2.952842828e-15
10456.92343,3.046529331e-15
10463.87392,3.0459243370000002e-15
10470.8244,3.009058287e-15
10477.77489,3.053486012e-15
10484.72538,3.074345469e-15
10491.67587,3.148648258e-15
10498.62636,3.160501425e-15
10505.57685,3.246000296e-15
10512.52734,3.236444705e-15
10519.47783,3.258957147e-15
10526.42832,3.269237374e-15
10533.37881,3.280418844e-15
10540.3293,3.355201901e-15
10547.27979,3.381255364e-15
10554.23028,3.4123190270000002e-15
10561.18077,3.4554872140000003e-15
10568.13126,3.4445206780000002e-15
10575.08175,3.483275612e-15
10582.03224,3.485129979e-15
10588.98273,3.491636039e-15
10595.93322,3.576151504e-15
10602.88371,3.617288506e-15
10609.8342,3.598626253e-15
10616.78468,3.605130619e-15
10623.73517,3.6531052940000004e-15
10630.68566,3.687754024e-15
10637.63615,3.7095329350000004e-15
10644.58664,3.676495262e-15
10651.53713,3.697411894e-15
10658.48762,3.751701623e-15
10665.43811,3.725499506e-15
10672.3886,3.757771461e-15
10679.33909,3.777067719e-15
10686.28958,3.749094456e-15
10693.24007,3.784045153e-15
10700.19056,3.8011891e-15
10707.14105,3.784189149e-15
10714.09154,3.7634050780000004e-15
10721.04203,3.7714336790000004e-15
10727.99252,3.795144673e-15
10734.94301,3.817259856e-15
10741.8935,3.831625111e-15
10748.84399,3.809195679e-15
10755.79448,3.804050801e-15
10762.74496,3.784696521e-15
10769.69545,3.808671789e-15
10776.64594,3.844054049e-15
10783.59643,3.850552062e-15
10790.54692,3.815375208e-15
10797.49741,3.800276422e-15
10804.4479,3.821958348e-15
10811.39839,3.772680935e-15
10818.34888,3.680578808e-15
10825.29937,3.738426923e-15
10832.24986,3.768162862e-15
10839.20035,3.743829299e-15
10846.15084,3.762193821e-15
10853.10133,3.780860733e-15
10860.05182,3.741325893e-15
10867.00231,3.752001897e-15
10873.9528,3.703002735e-15
10880.90329,3.757994231e-15
10887.85378,3.698541412e-15
10894.80427,3.693751864e-15
10901.75476,3.758424947e-15
10908.70524,3.763128521e-15
10915.65573,3.8105627900000004e-15
10922.60622,3.870074054e-15
10929.55671,3.850497852e-15
10936.5072,4.048496886e-15
10943.45769,4.17481618e-15
10950.40818,4.038283363e-15
10957.35867,3.828579181e-15
10964.30916,3.702840951e-15
10971.25965,3.636417051e-15
10978.21014,3.556419024e-15
10985.16063,3.552641681e-15
10992.11112,3.536303686e-15
10999.06161,3.563653109e-15
11006.0121,3.567337703e-15
11012.96259,3.497451343e-15
11019.91308,3.496685414e-15
11026.86357,3.491404164e-15
11033.81406,3.4737005400000003e-15
11040.76455,3.470137072e-15
11047.71503,3.447224196e-15
11054.66552,3.4391939e-15
11061.61601,3.450556635e-15
11068.5665,3.426950674e-15
11075.51699,3.412632005e-15
11082.46748,3.387666133e-15
11089.41797,3.3606853800000002e-15
11096.36846,3.387099044e-15
11103.31895,3.364656694e-15
11110.26944,3.355234088e-15
11117.21993,3.319300621e-15
11124.17042,3.3711826600000004e-15
11131.12091,3.390619525e-15
11138.0714,3.302657059e-15
11145.02189,3.375898304e-15
11151.97238,3.387432987e-15
11158.92287,3.417453952e-15
11165.87336,3.360905609e-15
11172.82385,3.2160564110000002e-15
11179.77434,3.333622678e-15
11186.72483,3.357501807e-15
11193.67531,3.2066899200000005e-15
11200.6258,3.2208017010000002e-15
11207.57629,3.2585827580000002e-15
11214.52678,3.339967802e-15
11221.47727,3.254498577e-15
11228.42776,3.041058768e-15
11235.37825,3.163704904e-15
11242.32874,3.097013553e-15
11249.27923,3.3405495010000002e-15
11256.22972,3.194255265e-15
11263.18021,3.0447387030000002e-15
11270.1307,3.198552263e-15
11277.08119,3.145656961e-15
11284.03168,3.0667937470000002e-15
11290.98217,3.095327534e-15
11297.93266,3.075332051e-15
11304.88315,2.952048099e-15
11311.83364,3.068056885e-15
11318.78413,3.071288315e-15
11325.73462,3.058822955e-15
11332.68511,3.078363793e-15
11339.63559,3.084428126e-15
11346.58608,2.8839297100000004e-15
11353.53657,2.767203699e-15
11360.48706,2.923400386e-15
11367.43755,2.94313456e-15
11374.38804,3.016266537e-15
11381.33853,2.975307624e-15
11388.28902,2.887316571e-15
11395.23951,2.931579972e-15
11402.19,2.9574521700000004e-15
11409.14049,2.853921026e-15
11416.09098,2.852370744e-15
11423.04147,2.844430658e-15
11429.99196,2.8675851500000002e-15
11436.94245,2.9181640290000002e-15
11443.89294,2.808050169e-15
11450.84343,2.766870815e-15
11457.79392,2.800353181e-15
11464.74441,2.854844292e-15
11471.6949,2.735459869e-15
11478.64539,2.681623725e-15
11485.59587,2.7697431040000002e-15
11492.54636,2.763876554e-15
11499.49685,2.682766796e-15
11506.44734,2.674966046e-15
11513.39783,2.668757507e-15
11520.34832,2.643684273e-15
11527.29881,2.6003841600000003e-15
11534.2493,2.645933357e-15
11541.19979,2.642162154e-15
11548.15028,2.592284196e-15
11555.10077,2.618554076e-15
11562.05126,2.5987582800000004e-15
11569.00175,2.6170747330000002e-15
11575.95224,2.630888569e-15
11582.90273,2.537415307e-15
11589.85322,2.567165222e-15
11596.80371,2.616706908e-15
11603.7542,2.546225085e-15
11610.70469,2.528132038e-15
11617.65518,2.561996839e-15
11624.60567,2.595128956e-15
11631.55615,2.6470188300000004e-15
11638.50664,2.6141092700000003e-15
11645.45713,2.5534282530000002e-15
11652.40762,2.499996992e-15
11659.35811,2.476208071e-15
11666.3086,2.452841185e-15
11673.25909,2.485926504e-15
11680.20958,2.5070078830000002e-15
11687.16007,2.4507720950000002e-15
11694.11056,2.4301572190000002e-15
11701.06105,2.4486553600000003e-15
11708.01154,2.43698134e-15
11714.96203,2.406595727e-15
11721.91252,2.363130443e-15
11728.86301,2.358976805e-15
11735.8135,2.364824086e-15
11742.76399,2.3446765600000003e-15
11749.71448,2.312446745e-15
11756.66497,2.300733761e-15
11763.61546,2.277080154e-15
11770.56595,2.2760630800000004e-15
11777.51643,2.290596683e-15
11784.46692,2.297259444e-15
11791.41741,2.263009455e-15
11798.3679,2.251506959e-15
11805.31839,2.2560582790000002e-15
11812.26888,2.264587477e-15
11819.21937,2.227463505e-15
11826.16986,2.198868944e-15
11833.12035,2.225846096e-15
11840.07084,2.190145775e-15
