wavelength,flux
3176.0,0.0550404
3178.0,-0.123334
3180.0,-0.213533
3182.0,-0.135012
3184.0,0.0660276
3186.0,0.0877716
3188.0,-0.0308933
3190.0,0.152722
3192.0,-0.167711
3194.0,0.00149706
3196.0,0.186583
3198.0,0.0897878
3200.0,-0.000731615
3202.0,-0.0762211
3204.0,-0.0516834
3206.0,-0.0479456
3208.0,-0.115684
3210.0,0.0169447
3212.0,-0.0209008
3214.0,-0.170417
3216.0,-0.134614
3218.0,0.0290255
3220.0,0.0594048
3222.0,0.0863793
3224.0,0.0881078
3226.0,0.000223274
3228.0,-0.116578
3230.0,-0.0746567
3232.0,0.0526366
3234.0,-0.0376294
3236.0,-0.0407073
3238.0,-0.013717
3240.0,0.0498406
3242.0,0.0555438
3244.0,-0.0821487
3246.0,-0.120311
3248.0,0.00920904
3250.0,0.0904689
3252.0,-0.00095984
3254.0,-0.0256978
3256.0,0.00873574
3258.0,0.0166277
3260.0,0.0245195
3262.0,0.0324114
3264.0,0.040303
3266.0,0.048195
3268.0,0.0560867
3270.0,0.0639782
3272.0,0.0640228
3274.0,0.0230204
3276.0,-0.00503365
3278.0,-0.0313188
3280.0,-0.0204119
3282.0,-0.0714858
3284.0,0.015687
3286.0,-0.0409179
3288.0,-0.0522017
3290.0,0.074886
3292.0,0.0234953
3294.0,-0.0785492
3296.0,-0.0532006
3298.0,0.0322289
3300.0,0.00903808
3302.0,0.0171012
3304.0,0.0811621
3306.0,0.0426574
3308.0,0.00549873
3310.0,0.0954043
3312.0,0.145017
3314.0,0.154383
3316.0,0.00787705
3318.0,-0.0121785
3320.0,0.0559077
3322.0,0.0133884
3324.0,0.155876
3326.0,0.190986
3328.0,0.0794196
3330.0,-0.0644496
3332.0,-0.0141225
3334.0,0.0652422
3336.0,0.0113838
3338.0,-0.0218805
3340.0,0.0364628
3342.0,0.0492011
3344.0,-0.0137997
3346.0,-0.00184765
3348.0,0.0272702
3350.0,0.0566744
3352.0,0.0711066
3354.0,0.0539679
3356.0,0.0314541
3358.0,0.0130173
3360.0,-0.0027674
3362.0,-0.0261636
3364.0,0.00738051
3366.0,0.00820765
3368.0,0.0200726
3370.0,0.0313374
3372.0,0.0617534
3374.0,0.0177812
3376.0,-0.0338507
3378.0,-0.0665133
3380.0,-0.0436877
3382.0,0.0222365
3384.0,0.0787751
3386.0,0.111634
3388.0,0.0538716
3390.0,0.000150626
3392.0,0.0006164
3394.0,-0.0174323
3396.0,0.0231697
3398.0,0.0109092
3400.0,-0.0284941
3402.0,0.000914178
3404.0,0.0372165
3406.0,0.0414738
3408.0,0.0155631
3410.0,0.00421625
3412.0,-0.00659238
3414.0,-0.0215626
3416.0,-0.0396565
3418.0,-0.00518863
3420.0,0.00553624
3422.0,0.0102103
3424.0,-0.0130282
3426.0,0.0174793
3428.0,0.00891033
3430.0,-0.0440338
3432.0,-0.0437325
3434.0,0.017614
