col1	col2	col3	col4	col5	col6	col7
451.387	0.560	-0.504	6.954829e+02	9.102838e+01	-8.998161e+01	4
452.507	0.662	-0.560	6.009270e+02	7.841794e+01	-7.752600e+01	4
453.842	0.660	-0.673	5.274564e+02	7.330696e+01	-7.259637e+01	4
455.234	0.598	-0.732	5.380569e+02	7.228184e+01	-7.155798e+01	4
456.391	0.641	-0.558	6.073888e+02	7.991891e+01	-7.908537e+01	4
457.585	0.640	-0.553	6.307111e+02	7.968326e+01	-7.877897e+01	4
458.714	0.636	-0.488	6.586923e+02	8.492321e+01	-8.399568e+01	4
460.099	0.621	-0.748	5.092214e+02	7.062110e+01	-6.995110e+01	4
461.428	0.696	-0.708	5.236253e+02	6.824511e+01	-6.749743e+01	4
462.833	0.661	-0.709	5.247789e+02	7.058560e+01	-6.984495e+01	4
464.379	0.748	-0.885	4.515150e+02	5.892000e+01	-5.824996e+01	4
465.974	0.764	-0.847	4.460105e+02	6.001744e+01	-5.937911e+01	4
467.288	0.717	-0.549	5.577788e+02	7.660182e+01	-7.583528e+01	4
468.694	0.541	-0.688	5.998431e+02	7.815477e+01	-7.730786e+01	4
469.848	0.572	-0.613	6.067263e+02	8.149874e+01	-8.068612e+01	4
471.210	0.648	-0.790	5.000984e+02	6.712849e+01	-6.648174e+01	4
472.574	0.683	-0.717	5.320920e+02	6.779171e+01	-6.709433e+01	4
473.821	0.516	-0.563	6.796689e+02	8.739575e+01	-8.658870e+01	4
475.084	0.680	-0.746	5.015935e+02	6.642918e+01	-6.595778e+01	4
476.487	0.706	-0.722	5.009685e+02	6.617410e+01	-6.589688e+01	4
477.759	0.641	-0.566	6.084913e+02	7.774158e+01	-7.758465e+01	4
478.976	0.649	-0.577	5.938085e+02	7.662334e+01	-7.646751e+01	4
480.349	0.629	-0.724	5.518507e+02	6.903742e+01	-6.885046e+01	4
481.734	0.585	-0.757	5.510493e+02	7.053201e+01	-7.035811e+01	4
483.054	0.669	-0.735	5.183200e+02	6.688349e+01	-6.673261e+01	4
484.324	0.722	-0.602	5.309673e+02	7.146964e+01	-7.133408e+01	4
485.658	0.652	-0.612	5.563877e+02	7.489126e+01	-7.474956e+01	4
486.945	0.745	-0.636	5.348930e+02	6.846324e+01	-6.830581e+01	4
488.384	0.681	-0.694	5.154652e+02	6.864956e+01	-6.849055e+01	4
489.775	0.756	-0.710	4.918680e+02	6.413962e+01	-6.397207e+01	4
491.184	0.578	-0.653	5.955914e+02	7.606540e+01	-7.583318e+01	4
492.410	0.782	-0.648	4.992398e+02	6.673206e+01	-6.642881e+01	4
493.930	0.645	-0.737	5.259426e+02	6.838844e+01	-6.767546e+01	4
495.259	0.607	-0.684	5.668534e+02	7.429511e+01	-7.311011e+01	4
496.494	0.744	-0.628	5.299696e+02	6.950599e+01	-6.821059e+01	4
498.009	0.757	-0.771	4.517708e+02	6.282300e+01	-6.199065e+01	4
499.294	0.644	-0.527	6.209708e+02	8.090593e+01	-7.991998e+01	4
500.754	0.735	-0.816	4.607294e+02	6.117930e+01	-6.055984e+01	4
502.451	0.792	-0.962	4.248128e+02	5.361084e+01	-5.299511e+01	4
504.255	0.948	-1.012	3.638673e+02	4.833972e+01	-4.782812e+01	4
505.897	0.727	-0.693	5.134104e+02	6.601644e+01	-6.538822e+01	4
507.301	0.726	-0.678	5.106504e+02	6.685157e+01	-6.641333e+01	4
508.805	0.902	-0.778	4.231991e+02	5.589434e+01	-5.562094e+01	4
510.542	0.796	-0.835	4.393645e+02	5.739599e+01	-5.713035e+01	4
512.081	0.580	-0.743	5.461014e+02	7.057725e+01	-7.026199e+01	4
513.334	0.595	-0.672	5.754302e+02	7.358181e+01	-7.326266e+01	4
514.785	0.757	-0.856	4.511676e+02	5.767586e+01	-5.744062e+01	4
516.373	0.859	-0.831	4.004331e+02	5.570915e+01	-5.553030e+01	4
517.982	0.888	-0.750	4.277421e+02	5.698898e+01	-5.680634e+01	4
519.479	0.595	-0.608	5.827600e+02	7.761673e+01	-7.739328e+01	4
520.869	0.760	-0.795	4.507435e+02	6.001720e+01	-5.986108e+01	4
522.354	0.954	-0.725	4.137320e+02	5.566523e+01	-5.553803e+01	4
523.959	0.814	-0.652	4.945147e+02	6.310151e+01	-6.296117e+01	4
525.588	0.698	-0.815	4.646330e+02	6.180717e+01	-6.171000e+01	4
526.900	0.734	-0.614	5.381107e+02	6.940298e+01	-6.923997e+01	4
528.388	0.560	-0.753	5.619423e+02	7.133883e+01	-7.081652e+01	4
529.595	0.632	-0.647	5.767996e+02	7.367308e+01	-7.269093e+01	4
530.883	0.651	-0.657	5.595902e+02	7.225411e+01	-7.125935e+01	4
532.227	0.770	-0.692	4.962079e+02	6.454195e+01	-6.385151e+01	4
533.908	0.705	-0.911	4.567383e+02	5.801840e+01	-5.755879e+01	4
535.372	0.764	-0.759	4.685190e+02	6.196112e+01	-6.157280e+01	4
537.003	0.881	-0.868	4.046130e+02	5.421457e+01	-5.374400e+01	4
538.468	0.761	-0.584	5.397250e+02	7.032768e+01	-6.945180e+01	4
539.964	0.589	-0.735	5.438424e+02	7.186181e+01	-7.072264e+01	4
541.545	0.727	-0.992	4.188637e+02	5.540322e+01	-5.447134e+01	4
542.933	0.685	-0.662	5.254664e+02	7.076678e+01	-6.980196e+01	4
544.515	0.862	-0.896	4.129880e+02	5.377734e+01	-5.314838e+01	4
546.216	0.669	-0.840	4.811761e+02	6.266632e+01	-6.192354e+01	4
547.728	0.689	-0.843	4.745271e+02	6.126946e+01	-6.043169e+01	4
549.248	0.796	-0.832	4.491451e+02	5.751119e+01	-5.660672e+01	4
550.980	0.721	-0.935	4.341552e+02	5.670422e+01	-5.587060e+01	4
552.517	0.769	-0.816	4.498551e+02	5.924112e+01	-5.850422e+01	4
554.213	0.634	-0.927	4.531696e+02	6.017509e+01	-5.956345e+01	4
555.709	0.692	-0.862	4.585977e+02	6.008720e+01	-5.964520e+01	4
557.399	1.015	-0.997	3.628062e+02	4.595440e+01	-4.572328e+01	4
559.246	0.754	-0.833	4.532769e+02	5.796388e+01	-5.770944e+01	4
560.881	0.842	-0.880	4.176889e+02	5.339283e+01	-5.317893e+01	4
562.471	0.701	-0.749	4.837434e+02	6.379150e+01	-6.356492e+01	4
564.002	0.640	-0.829	4.895082e+02	6.254043e+01	-6.232363e+01	4
565.718	0.842	-1.075	3.626099e+02	4.829569e+01	-4.815744e+01	4
567.258	0.664	-0.697	5.366773e+02	6.797831e+01	-6.778279e+01	4
568.756	0.672	-0.835	4.776418e+02	6.096784e+01	-6.081217e+01	4
570.112	0.828	-0.684	4.682447e+02	6.101499e+01	-6.087966e+01	4
571.611	0.724	-0.671	5.162300e+02	6.585677e+01	-6.572473e+01	4
573.173	0.737	-0.837	4.611130e+02	5.820211e+01	-5.809982e+01	4
574.973	1.013	-1.063	3.525728e+02	4.403103e+01	-4.396665e+01	4
576.731	0.645	-0.745	5.225122e+02	6.592042e+01	-6.583565e+01	4
578.115	0.721	-0.740	4.888717e+02	6.302179e+01	-6.289525e+01	4
579.748	0.930	-0.912	3.961395e+02	5.008959e+01	-4.991278e+01	4
581.452	0.927	-0.774	4.083881e+02	5.508521e+01	-5.482060e+01	4
583.179	0.829	-0.801	4.409894e+02	5.717047e+01	-5.673673e+01	4
584.972	0.803	-0.964	4.067919e+02	5.289787e+01	-5.233857e+01	4
586.729	0.845	-0.954	3.828296e+02	5.261988e+01	-5.195099e+01	4
588.433	0.930	-0.860	3.948132e+02	5.276060e+01	-5.188527e+01	4
590.241	0.802	-0.877	4.125624e+02	5.619491e+01	-5.538952e+01	4
591.941	0.705	-0.898	4.541361e+02	5.802910e+01	-5.723216e+01	4
593.644	0.868	-0.998	3.804277e+02	5.001106e+01	-4.947206e+01	4
595.272	0.765	-0.760	4.813845e+02	6.062665e+01	-6.004515e+01	4
596.991	0.968	-0.954	3.726310e+02	4.830023e+01	-4.795352e+01	4
598.978	1.025	-1.019	3.590490e+02	4.504087e+01	-4.478837e+01	4
600.980	0.855	-0.977	3.719518e+02	5.067817e+01	-5.048396e+01	4
602.492	0.782	-0.657	4.970132e+02	6.353929e+01	-6.329643e+01	4
604.142	0.855	-0.867	4.119259e+02	5.318307e+01	-5.301110e+01	4
606.068	0.832	-1.071	3.820244e+02	4.778855e+01	-4.765299e+01	4
607.773	1.009	-0.873	3.863822e+02	4.830902e+01	-4.819609e+01	4
609.571	0.850	-0.789	4.257002e+02	5.604404e+01	-5.594993e+01	4
611.324	0.883	-0.903	3.911670e+02	5.148412e+01	-5.140503e+01	4
613.254	0.800	-1.047	3.887776e+02	4.957654e+01	-4.949805e+01	4
614.902	0.921	-0.848	4.093567e+02	5.168814e+01	-5.157806e+01	4
616.765	0.891	-0.943	3.816653e+02	5.030923e+01	-5.015049e+01	4
618.526	0.711	-0.869	4.506755e+02	5.823951e+01	-5.798232e+01	4
619.886	0.888	-0.649	4.859158e+02	5.988124e+01	-5.952498e+01	4
621.842	1.075	-1.068	3.290797e+02	4.306856e+01	-4.278744e+01	4
623.957	0.819	-1.040	3.757080e+02	4.975873e+01	-4.937109e+01	4
625.704	0.744	-0.927	4.252368e+02	5.532818e+01	-5.471593e+01	4
627.299	1.000	-0.852	3.867829e+02	4.979056e+01	-4.925320e+01	4
629.022	0.778	-0.723	4.770633e+02	6.121675e+01	-6.075157e+01	4
630.700	1.169	-0.899	3.407584e+02	4.455443e+01	-4.431462e+01	4
632.775	0.918	-0.907	3.651620e+02	5.085445e+01	-5.065043e+01	4
634.715	1.073	-1.021	3.231163e+02	4.402004e+01	-4.385340e+01	4
636.756	1.325	-0.968	2.821477e+02	4.056824e+01	-4.045397e+01	4
639.184	0.886	-1.103	3.639477e+02	4.552002e+01	-4.539333e+01	4
640.992	0.823	-0.922	3.944501e+02	5.249455e+01	-5.239217e+01	4
642.871	1.115	-1.055	3.306430e+02	4.174427e+01	-4.166445e+01	4
644.699	0.860	-0.713	4.518880e+02	5.763533e+01	-5.753513e+01	4
646.413	1.238	-0.854	3.340435e+02	4.350360e+01	-4.343237e+01	4
648.703	0.992	-1.052	3.361224e+02	4.471062e+01	-4.464043e+01	4
650.666	0.915	-0.971	3.612111e+02	4.855851e+01	-4.848800e+01	4
652.446	1.114	-0.865	3.383562e+02	4.655946e+01	-4.641291e+01	4
654.493	1.026	-0.934	3.713764e+02	4.684306e+01	-4.631634e+01	4
656.229	0.755	-0.709	4.741389e+02	6.363131e+01	-6.297599e+01	4
657.866	0.824	-0.882	4.138851e+02	5.440422e+01	-5.381834e+01	4
659.821	0.939	-1.131	3.499380e+02	4.459986e+01	-4.409779e+01	4
661.604	0.816	-0.844	4.182383e+02	5.602958e+01	-5.555249e+01	4
663.321	0.908	-0.902	4.001755e+02	5.080419e+01	-5.043144e+01	4
665.046	0.891	-0.817	4.138509e+02	5.354036e+01	-5.325569e+01	4
666.959	1.051	-1.022	3.456350e+02	4.373355e+01	-4.355946e+01	4
669.192	1.029	-1.183	3.132739e+02	4.127232e+01	-4.117086e+01	4
671.169	0.869	-0.948	3.911370e+02	4.987079e+01	-4.980389e+01	4
672.878	0.975	-0.841	3.846394e+02	5.007104e+01	-5.001036e+01	4
674.999	1.046	-1.146	3.169620e+02	4.174531e+01	-4.164837e+01	4
677.432	1.047	-1.386	2.726471e+02	3.843019e+01	-3.822797e+01	4
679.290	0.968	-0.811	4.131496e+02	5.155982e+01	-5.099624e+01	4
681.257	0.754	-0.998	4.092454e+02	5.271730e+01	-5.210663e+01	4
682.993	1.084	-0.982	3.414434e+02	4.486506e+01	-4.439529e+01	4
685.085	0.952	-1.008	3.566862e+02	4.734703e+01	-4.687055e+01	4
686.884	0.770	-0.847	4.375461e+02	5.695659e+01	-5.629656e+01	4
688.799	0.843	-1.145	3.471042e+02	4.652875e+01	-4.610188e+01	4
690.602	0.899	-0.960	3.742024e+02	4.956003e+01	-4.917630e+01	4
692.390	0.784	-0.889	4.337147e+02	5.445916e+01	-5.409569e+01	4
694.382	0.857	-1.208	3.368158e+02	4.446477e+01	-4.426689e+01	4
696.240	1.065	-1.001	3.388611e+02	4.421296e+01	-4.406499e+01	4
698.029	0.647	-0.725	5.151502e+02	6.575787e+01	-6.559477e+01	4
699.968	1.105	-1.292	2.850748e+02	3.792067e+01	-3.786206e+01	4
702.027	0.857	-0.954	3.934020e+02	4.964924e+01	-4.957138e+01	4
704.334	1.404	-1.450	2.455654e+02	3.164063e+01	-3.159498e+01	4
706.899	1.343	-1.162	2.777671e+02	3.615915e+01	-3.611424e+01	4
709.278	1.514	-1.036	2.741696e+02	3.575844e+01	-3.564619e+01	4
711.857	1.087	-1.065	3.274402e+02	4.254623e+01	-4.212802e+01	4
713.853	1.196	-0.908	3.265036e+02	4.378839e+01	-4.336454e+01	4
716.084	0.958	-1.035	3.567144e+02	4.575903e+01	-4.542239e+01	4
718.144	0.891	-1.102	3.492410e+02	4.563243e+01	-4.541682e+01	4
720.303	1.110	-1.269	2.940211e+02	3.796251e+01	-3.783112e+01	4
722.515	0.963	-1.102	3.385893e+02	4.367310e+01	-4.356136e+01	4
724.450	1.199	-0.971	3.114288e+02	4.187527e+01	-4.180493e+01	4
726.601	0.896	-0.951	3.818855e+02	4.869116e+01	-4.862110e+01	4
728.931	1.497	-1.435	2.390194e+02	3.079254e+01	-3.075111e+01	4
731.526	0.907	-1.098	3.501543e+02	4.510622e+01	-4.504879e+01	4
733.539	1.210	-1.106	3.030906e+02	3.906184e+01	-3.899378e+01	4
735.650	0.657	-0.900	3.664404e+02	4.726605e+01	-4.688318e+01	4
736.898	0.645	-0.591	2.923702e+02	3.936207e+01	-3.859209e+01	4
738.061	0.519	-0.518	3.556130e+02	4.685366e+01	-4.573093e+01	4
739.221	0.642	-0.641	2.818313e+02	3.819690e+01	-3.719733e+01	4
740.446	0.596	-0.583	3.189250e+02	4.139319e+01	-3.996765e+01	4
741.629	0.596	-0.587	3.210697e+02	4.089019e+01	-3.972923e+01	4
742.897	0.625	-0.672	2.787334e+02	3.736814e+01	-3.679432e+01	4
744.135	0.478	-0.613	3.382092e+02	4.389667e+01	-4.350329e+01	4
745.255	0.769	-0.641	2.666420e+02	3.365225e+01	-3.342344e+01	4
746.505	0.510	-0.481	3.718608e+02	4.811895e+01	-4.782556e+01	4
747.685	0.533	-0.670	2.974278e+02	3.948525e+01	-3.926137e+01	4
748.747	0.643	-0.529	3.143908e+02	4.015701e+01	-3.991570e+01	4
750.001	0.590	-0.611	3.008866e+02	3.941311e+01	-3.920169e+01	4
751.339	0.661	-0.748	2.512840e+02	3.373077e+01	-3.360605e+01	4
752.560	0.598	-0.560	3.213875e+02	4.039056e+01	-4.027777e+01	4
753.696	0.642	-0.538	3.094122e+02	3.988023e+01	-3.978673e+01	4
754.948	0.520	-0.610	3.230539e+02	4.169019e+01	-4.154329e+01	4
755.942	0.490	-0.474	3.822508e+02	4.877017e+01	-4.852926e+01	4
757.155	0.639	-0.724	2.711614e+02	3.466114e+01	-3.442918e+01	4
758.170	0.525	-0.375	4.213835e+02	5.328953e+01	-5.282727e+01	4
759.157	0.624	-0.463	3.489836e+02	4.423347e+01	-4.375326e+01	4
760.348	0.512	-0.566	3.449853e+02	4.503152e+01	-4.437246e+01	4
761.447	0.504	-0.587	3.478314e+02	4.450249e+01	-4.359789e+01	4
762.333	0.493	-0.382	4.333757e+02	5.571442e+01	-5.431563e+01	4
763.344	0.543	-0.518	3.507736e+02	4.645246e+01	-4.510541e+01	4
764.588	0.734	-0.702	2.616403e+02	3.438253e+01	-3.321151e+01	4
765.977	0.526	-0.655	3.211155e+02	4.139586e+01	-4.024416e+01	4
767.237	0.729	-0.733	2.518021e+02	3.346051e+01	-3.280545e+01	4
768.552	0.623	-0.587	2.989403e+02	3.949376e+01	-3.895172e+01	4
769.818	0.703	-0.642	2.766473e+02	3.520622e+01	-3.485129e+01	4
771.258	0.710	-0.738	2.505546e+02	3.244831e+01	-3.222537e+01	4
772.671	0.670	-0.702	2.645217e+02	3.417738e+01	-3.401755e+01	4
773.904	0.488	-0.563	3.416574e+02	4.464412e+01	-4.450778e+01	4
774.904	0.640	-0.512	3.183576e+02	4.050483e+01	-4.041141e+01	4
