flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
9.107e-18	3502.0	0.15	3058.515283842795	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.222e-17	3504.0	0.15	3060.2620087336245	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.083e-17	3506.0	0.15	3062.008733624454	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
8.513e-18	3509.0	0.15	3064.6288209606987	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.8e-17	3511.0	0.15	3066.3755458515284	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
7.391e-18	3513.0	0.15	3068.122270742358	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.316e-17	3516.0	0.15	3070.7423580786026	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
8.747e-18	3518.0	0.15	3072.4890829694323	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.131e-17	3520.0	0.15	3074.235807860262	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.106e-17	3523.0	0.15	3076.8558951965065	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.885e-17	3525.0	0.15	3078.602620087336	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
4.173e-18	3527.0	0.15	3080.349344978166	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.681e-17	3530.0	0.15	3082.9694323144104	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.105e-17	3532.0	0.15	3084.71615720524	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.063e-17	3535.0	0.15	3087.3362445414846	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.973e-17	3537.0	0.15	3089.0829694323143	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.273e-17	3539.0	0.15	3090.829694323144	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.299e-17	3542.0	0.15	3093.4497816593885	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.501e-17	3544.0	0.15	3095.196506550218	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.52e-17	3546.0	0.15	3096.943231441048	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.371e-17	3549.0	0.15	3099.5633187772924	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.699e-17	3551.0	0.15	3101.310043668122	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.711e-17	3553.0	0.15	3103.0567685589517	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.727e-17	3556.0	0.15	3105.6768558951962	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
7.859e-18	3558.0	0.15	3107.4235807860264	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.088e-17	3561.0	0.15	3110.043668122271	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.404e-18	3563.0	0.15	3111.7903930131006	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.273e-17	3565.0	0.15	3113.5371179039303	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.956e-17	3568.0	0.15	3116.157205240175	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.146e-17	3570.0	0.15	3117.9039301310045	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.599e-17	3572.0	0.15	3119.650655021834	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.511e-17	3575.0	0.15	3122.2707423580787	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
3.157e-17	3577.0	0.15	3124.0174672489084	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.674e-17	3579.0	0.15	3125.764192139738	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
3.64e-17	3582.0	0.15	3128.3842794759826	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.538e-17	3584.0	0.15	3130.1310043668122	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.6e-17	3586.0	0.15	3131.877729257642	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.666e-17	3589.0	0.15	3134.4978165938865	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
4.115e-17	3591.0	0.15	3136.244541484716	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.706e-17	3594.0	0.15	3138.8646288209607	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.675e-17	3596.0	0.15	3140.6113537117903	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
3.75e-17	3598.0	0.15	3142.35807860262	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.547e-17	3601.0	0.15	3144.9781659388645	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
4.152e-17	3603.0	0.15	3146.7248908296942	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
4.133e-17	3605.0	0.15	3148.471615720524	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.384e-17	3608.0	0.15	3151.0917030567684	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.307e-17	3610.0	0.15	3152.838427947598	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.162e-17	3612.0	0.15	3154.585152838428	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
7.461e-18	3615.0	0.15	3157.2052401746723	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.53e-17	3617.0	0.15	3158.951965065502	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.675e-17	3620.0	0.15	3161.5720524017465	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.759e-17	3622.0	0.15	3163.318777292576	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.243e-17	3624.0	0.15	3165.065502183406	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.498e-17	3627.0	0.15	3167.6855895196504	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.973e-17	3629.0	0.15	3169.43231441048	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.77e-17	3631.0	0.15	3171.17903930131	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.663e-17	3634.0	0.15	3173.7991266375543	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
3.987e-17	3636.0	0.15	3175.5458515283844	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.893e-17	3638.0	0.15	3177.292576419214	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.624e-17	3641.0	0.15	3179.9126637554587	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
1.43e-17	3643.0	0.15	3181.6593886462883	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
2.478e-17	3645.0	0.15	3183.406113537118	utc	2013-07-16T00:00:00.000	TNG - DOLORES	erg/s/cm2/A	angstrom	https://ui.adsabs.harvard.edu/abs/2015arXiv150204883D/abstract	13.996260659722223	days	observer	NaN
