Filename,Status,Reference
GRB050525A-SN2005nc_Optical_NIR.html,"Early, Late, NIR, Optical",https://ui.adsabs.harvard.edu/abs/2012MNRAS.427..288R/abstract
GRB050525A_SN2005nc_UV.html,"Early, Late, UV",https://ui.adsabs.harvard.edu/abs/2006ApJ...637..901B/abstract
GRB050525A_SN2005nc_Optical.html,"Optical, UV, UVOT DATA",https://ui.adsabs.harvard.edu/abs/2006ApJ...637..901B/abstract
GRB050525A_SN2005nc_Optical1.html,"Early, Optical",https://ui.adsabs.harvard.edu/abs/2005A%26A...439L..35K/abstract
