flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
0.043	2994.0	0.1685	2561.8865890285538	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.042	2998.0	0.1685	2565.3092832022726	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.041	3000.0	0.1685	2567.020630289132	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.042	3004.0	0.1685	2570.443324462851	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.043	3006.0	0.1685	2572.15467154971	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.044	3008.0	0.1685	2573.8660186365696	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.045	3016.0	0.1685	2580.711406984007	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.046	3020.0	0.1685	2584.134101157726	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.045	3024.0	0.1685	2587.556795331445	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.044	3026.0	0.1685	2589.2681424183043	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.045	3030.0	0.1685	2592.690836592023	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.046	3034.0	0.1685	2596.113530765742	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.045	3036.0	0.1685	2597.8248778526013	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.044	3040.0	0.1685	2601.24757202632	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.043	3048.0	0.1685	2608.092960373758	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.042	3058.0	0.1685	2616.649695808055	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.043	3062.0	0.1685	2620.072389981774	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.042	3070.0	0.1685	2626.9177783292116	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.041	3072.0	0.1685	2628.629125416071	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.042	3074.0	0.1685	2630.3404725029304	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.041	3076.0	0.1685	2632.05181958979	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.04	3080.0	0.1685	2635.4745137635086	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
0.039	3096.0	0.1685	2649.165290458384	utc	2003-04-06T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	7.5158024305555555	days	observer	NaN
