flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
0.08	2780.0	0.1685	2378.7724507345956	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2784.0	0.1685	2382.1951449083144	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2790.0	0.1685	2387.3291861688926	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2796.0	0.1685	2392.463227429471	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2802.0	0.1685	2397.597268690049	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2810.0	0.1685	2404.4426570374867	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2820.0	0.1685	2412.999392471784	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.081	2822.0	0.1685	2414.7107395586436	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.082	2826.0	0.1685	2418.1334337323624	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.083	2830.0	0.1685	2421.556127906081	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.082	2832.0	0.1685	2423.2674749929406	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.081	2836.0	0.1685	2426.6901691666594	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.082	2838.0	0.1685	2428.401516253519	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.081	2844.0	0.1685	2433.535557514097	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2850.0	0.1685	2438.6695987746753	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2854.0	0.1685	2442.092292948394	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2862.0	0.1685	2448.9376812958317	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2876.0	0.1685	2460.917110903848	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2880.0	0.1685	2464.339805077567	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2884.0	0.1685	2467.7624992512856	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2886.0	0.1685	2469.473846338145	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2890.0	0.1685	2472.896540511864	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2896.0	0.1685	2478.030581772442	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2898.0	0.1685	2479.7419288593014	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2902.0	0.1685	2483.1646230330202	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2904.0	0.1685	2484.8759701198796	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2906.0	0.1685	2486.587317206739	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2924.0	0.1685	2501.9894409884737	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2926.0	0.1685	2503.700788075333	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2938.0	0.1685	2513.96887059649	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2940.0	0.1685	2515.6802176833494	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2944.0	0.1685	2519.102911857068	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2948.0	0.1685	2522.525606030787	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2954.0	0.1685	2527.659647291365	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2956.0	0.1685	2529.3709943782246	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2958.0	0.1685	2531.082341465084	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.076	2970.0	0.1685	2541.3504239862405	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.077	2972.0	0.1685	2543.0617710731	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.078	2976.0	0.1685	2546.4844652468187	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2978.0	0.1685	2548.195812333678	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2984.0	0.1685	2553.3298535942563	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.081	2994.0	0.1685	2561.8865890285538	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.08	2996.0	0.1685	2563.597936115413	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
0.079	2998.0	0.1685	2565.3092832022726	utc	2003-04-08T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	9.515802430555556	days	observer	NaN
