flux	obs_wavelength	redshift	rest_wavelength	date_unit	date	instrument	flux_unit	wavelength_unit	reference	time	time_unit	time_frame	dtime
0.03	3252.0	0.1685	2782.650363233419	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.029	3270.0	0.1685	2798.052487015154	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.028	3284.0	0.1685	2810.0319166231698	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.027	3294.0	0.1685	2818.588652057467	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.028	3312.0	0.1685	2833.9907758392014	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.027	3334.0	0.1685	2852.8155937946553	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.028	3338.0	0.1685	2856.238287968374	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.027	3344.0	0.1685	2861.3723292289524	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.028	3346.0	0.1685	2863.0836763158118	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
0.029	3368.0	0.1685	2881.908494271265	utc	2003-04-24T00:00:00.000	MMT - MMT-Blue	uncalibrated	angstrom	https://ui.adsabs.harvard.edu/abs/2003ApJ...599..394M/abstract	25.515802430555556	days	observer	NaN
