wavelength,flux
3000.0,1.26539e-13
3010.0,4.85131e-14
3020.0,-6.89566e-16
3030.0,4.59331e-15
3040.0,1.96153e-15
3050.0,5.63666e-16
3060.0,6.57668e-16
3070.0,3.07462e-16
3080.0,1.56743e-16
3090.0,4.99608e-16
3100.0,2.89013e-16
3110.0,1.02067e-16
3120.0,1.39074e-16
3130.0,3.67515e-16
3140.0,2.51398e-16
3150.0,3.19141e-16
3160.0,3.07162e-16
3170.0,4.39602e-16
3180.0,4.58229e-16
3190.0,3.48944e-16
3200.0,3.35572e-16
3210.0,4.15277e-16
3220.0,5.27617e-16
3230.0,2.46988e-16
3240.0,2.74672e-16
3250.0,3.48864e-16
3260.0,3.32771e-16
3270.0,3.94948e-16
3280.0,2.69046e-16
3290.0,4.35129e-16
3300.0,2.8663e-16
3310.0,1.99916e-16
3320.0,2.50442e-16
3330.0,2.50825e-16
3340.0,3.17861e-16
3350.0,3.6412e-16
3360.0,2.41674e-16
3370.0,2.40224e-16
3380.0,2.07881e-16
3390.0,2.41898e-16
3400.0,1.66834e-16
3410.0,2.84367e-16
3420.0,3.02667e-16
3430.0,2.93205e-16
3440.0,2.62539e-16
3450.0,2.91116e-16
3460.0,2.51302e-16
3470.0,2.80735e-16
3480.0,2.6826e-16
3490.0,2.69034e-16
3500.0,5.83096e-17
3510.0,1.35903e-16
3520.0,2.09182e-16
3530.0,2.52148e-16
3540.0,1.87755e-16
3550.0,2.1712e-16
3560.0,1.66878e-16
3570.0,2.26471e-16
3580.0,1.72853e-16
3590.0,2.38923e-16
3600.0,2.09444e-16
3610.0,2.11275e-16
3620.0,3.12136e-16
3630.0,1.98732e-16
3640.0,2.54112e-16
3650.0,2.80399e-16
3660.0,2.43762e-16
3670.0,2.31739e-16
3680.0,2.14417e-16
3690.0,1.75691e-16
3700.0,2.67261e-16
3710.0,2.35146e-16
3720.0,1.82135e-16
3730.0,1.95854e-16
3740.0,2.47937e-16
3750.0,2.07177e-16
3760.0,2.24207e-16
3770.0,2.30826e-16
3780.0,2.98728e-16
3790.0,2.01467e-16
3800.0,1.98139e-16
3810.0,2.26134e-16
3820.0,2.05194e-16
3830.0,2.13551e-16
3840.0,2.00296e-16
3850.0,2.08246e-16
3860.0,2.19816e-16
3870.0,2.02171e-16
3880.0,2.04495e-16
3890.0,2.31959e-16
3900.0,2.19233e-16
3910.0,2.19715e-16
3920.0,2.16043e-16
3930.0,2.03097e-16
3940.0,1.91223e-16
3950.0,1.70623e-15
3960.0,2.09582e-16
3970.0,2.27963e-16
3980.0,2.39535e-16
3990.0,2.1722e-16
4000.0,1.99089e-16
4010.0,2.45522e-16
4020.0,2.28391e-16
4030.0,2.06405e-16
4040.0,2.29501e-16
