! PC data
152.445	10.814	-24.288	1.468494e+00	3.317628e-01	-3.317628e-01
168.498	4.791	-5.238	5.311491e+00	1.191171e+00	-1.191171e+00
179.136	4.181	-5.848	6.889396e+00	1.381113e+00	-1.381113e+00
187.175	3.664	-3.858	8.615557e+00	1.805657e+00	-1.805657e+00
197.734	5.642	-6.894	5.087883e+00	1.064962e+00	-1.064962e+00
211.742	6.678	-8.366	3.797192e+00	8.332595e-01	-8.332595e-01
228.005	12.981	-9.585	2.462134e+00	5.529771e-01	-5.529771e-01
254.625	23.971	-13.639	1.602271e+00	3.516039e-01	-3.516039e-01
318.572	35.243	-39.976	7.475696e-01	1.693919e-01	-1.693919e-01
394.938	29.082	-41.123	8.153071e-01	1.809396e-01	-1.809396e-01
446.717	24.941	-22.697	1.175249e+00	2.643406e-01	-2.643406e-01
494.876	26.929	-23.217	1.095151e+00	2.459628e-01	-2.459628e-01
562.826	41.720	-41.021	6.611883e-01	1.489357e-01	-1.489357e-01
676.149	76.328	-71.603	2.924247e-01	6.666324e-02	-6.666324e-02
807.889	74.968	-55.412	2.120962e-01	4.778097e-02	-4.778097e-02
1022.541	178.742	-139.684	1.463095e-01	2.578055e-02	-2.578055e-02
4930.485	485.216	-482.605	2.468713e-02	6.527543e-03	-6.527543e-03
6123.735	864.048	-708.034	2.087677e-02	4.719228e-03	-4.719228e-03
10802.669	489.014	-576.592	2.066653e-02	5.484115e-03	-5.484115e-03
12015.460	755.747	-723.778	2.479034e-02	5.187323e-03	-5.187323e-03
17379.709	1161.063	-1245.716	1.034560e-02	2.578132e-03	-2.578132e-03
25451.276	4654.988	-3659.763	8.162698e-03	1.886560e-03	-1.886560e-03
52272.203	6764.043	-7334.875	4.157126e-03	9.814705e-04	-9.814705e-04
69075.238	1540.220	-903.961	5.198812e-03	2.078418e-03	-1.660766e-03
