col1 col2 col3 col4 col5 col6
125.297 7.774 -7.269 7.270874e-11 1.5180716200000003e-11 -1.5180716200000003e-11
139.426 6.182 -6.355 1.37310836e-10 3.0049942e-11 -3.0049942e-11
153.183 7.469 -7.574 1.09063162e-10 2.4498034600000002e-11 -2.4498034600000002e-11
177.978 25.298 -17.326 3.879226e-11 8.7400742e-12 -8.7400742e-12
251.363 84.8 -48.087 1.23440434e-11 2.8067364e-12 -2.8067364e-12
379.567 11.756 -43.405 3.4250736e-11 7.160543000000001e-12 -7.160543000000001e-12
396.745 4.607 -5.422 1.98282682e-10 4.0474278e-11 -4.0474278e-11
405.356 6.025 -4.004 1.62560398e-10 3.6349612e-11 -3.6349612e-11
416.258 7.66 -4.877 1.32195414e-10 2.9604406e-11 -2.9604406e-11
431.042 7.92 -7.124 1.1020958e-10 2.46436112e-11 -2.46436112e-11
453.295 15.754 -14.334 5.4616484e-11 1.2268089599999999e-11 -1.2268089599999999e-11
485.011 19.14 -15.962 4.9668528000000005e-11 1.08385602e-11 -1.08385602e-11
534.591 32.242 -30.44 2.6158574000000004e-11 5.9115966e-12 -5.9115966e-12
613.868 35.706 -47.034 1.9929637000000003e-11 4.4698758e-12 -4.4698758e-12
734.878 62.626 -85.304 9.9957442e-12 2.2452687399999998e-12 -2.2452687399999998e-12
854.706 35.568 -57.201 6.2284404e-12 1.40149932e-12 -1.40149932e-12
971.315 159.662 -81.04 6.1758112000000004e-12 1.21703894e-12 -1.21703894e-12
4801.368 441.097 -448.472 9.9145202e-13 2.59867972e-13 -2.59867972e-13
5995.401 924.746 -752.936 6.805674200000001e-13 1.34590196e-13 -1.34590196e-13
11449.964 1256.137 -1305.751 3.6963108e-13 8.0988544e-14 -8.0988544e-14
17330.408 1162.064 -1400.372 2.3606947e-13 6.3048596e-14 -6.3048596e-14
26420.177 3647.284 -4701.031 1.1687629200000001e-13 3.1586386e-14 -3.1586386e-14
39880.845 7550.14 -6590.96 8.8284638e-14 2.20495782e-14 -2.20495782e-14
135087.15 426000.291 -84347.114 8.0402426e-15 2.9300986e-15 -2.9300986e-15
566551.604 11934.763 -683.239 9.21882e-14 0.0 0.0
