col1 col2 col3 col4 col5 col6
106.2 0.57 -0.74 1.37690357e-09 2.05258018e-10 -2.0526416e-10
107.736 0.869 -0.966 9.6892492e-10 1.47199616e-10 -1.4720368600000001e-10
109.453 0.823 -0.849 1.06271955e-09 1.6144890799999999e-10 -1.61453126e-10
111.026 0.834 -0.75 1.13865243e-09 1.69741311e-10 -1.69745381e-10
112.668 0.749 -0.808 1.15088241e-09 1.76118816e-10 -1.7612266400000002e-10
114.484 1.036 -1.067 8.451343900000001e-10 1.28393441e-10 -1.2839636399999999e-10
116.872 0.806 -1.352 8.434497800000001e-10 1.28137993e-10 -1.28141286e-10
118.564 1.034 -0.886 9.6412602e-10 1.43725686e-10 -1.43730089e-10
120.765 1.108 -1.167 8.133735900000001e-10 1.21253292e-10 -1.21257843e-10
123.028 1.276 -1.156 7.501557600000001e-10 1.1396691900000001e-10 -1.13972173e-10
125.726 1.374 -1.421 6.6260562e-10 9.8780454e-11 -9.8786855e-11
128.659 1.211 -1.559 6.7050697e-10 9.9959903e-11 -9.996782100000001e-11
131.491 2.581 -1.621 4.3568313999999997e-10 6.6194887e-11 -6.620154700000001e-11
136.301 2.009 -2.229 4.3544153e-10 6.492193900000001e-11 -6.4931892e-11
140.146 1.83 -1.835 4.8129008e-10 7.4540607e-11 -7.4553224e-11
143.56 2.632 -1.585 2.8093970500000004e-10 5.2781351e-11 -5.2788936e-11
148.473 1.664 -2.282 3.13647298e-10 5.7275741e-11 -5.7285731e-11
152.147 2.364 -2.009 2.8528184e-10 5.2097258e-11 -5.2107285e-11
157.391 2.877 -2.88 2.0269269700000003e-10 4.0359415e-11 -4.0365779000000005e-11
162.508 2.5 -2.24 2.62640282e-10 4.7961731e-11 -4.7970426e-11
168.048 3.195 -3.041 1.98161233e-10 3.6185741000000003e-11 -3.61914834e-11
184.359 8.113 -6.931 1.69575625e-10 3.7056314000000004e-11 -3.7056314000000004e-11
206.505 13.547 -14.033 9.5183573e-11 2.0429698e-11 -2.0429698e-11
