col1 col2 col3 col4 col5 col6
79.489 0.518 -0.503 1.7174395e-09 2.5322304e-10 -2.5322307500000003e-10
80.419 0.499 -0.412 1.85358425e-09 2.8237937000000005e-10 -2.8237944e-10
81.516 0.589 -0.598 1.44586995e-09 2.15537875e-10 -2.15537945e-10
82.524 0.582 -0.419 1.7129301e-09 2.5534890500000004e-10 -2.55348975e-10
83.651 0.418 -0.545 1.78258885e-09 2.6573302000000003e-10 -2.6573309000000004e-10
84.678 0.402 -0.609 1.6978752e-09 2.53104635e-10 -2.53104705e-10
85.624 0.409 -0.544 1.7992362500000001e-09 2.68214695e-10 -2.6821473000000003e-10
86.696 0.609 -0.663 1.3487831e-09 2.0106499000000003e-10 -2.0106502500000003e-10
87.957 0.638 -0.652 1.3301988e-09 1.9829463500000001e-10 -1.9829467000000001e-10
89.274 0.609 -0.679 1.2895417500000002e-09 2.0080217500000002e-10 -2.0080221e-10
90.575 0.733 -0.692 1.20369935e-09 1.7943712500000002e-10 -1.79437195e-10
92.024 0.663 -0.716 1.24408235e-09 1.85457125e-10 -1.8545719500000001e-10
93.371 0.574 -0.684 1.3637256500000003e-09 2.0329253e-10 -2.0329256500000003e-10
94.643 0.661 -0.698 1.2619708500000002e-09 1.8812377500000003e-10 -1.8812381e-10
95.946 0.679 -0.642 1.2976813500000002e-09 1.9344720500000002e-10 -1.9344727500000002e-10
97.332 0.938 -0.706 1.0268632500000001e-09 1.5643477500000002e-10 -1.5643481000000002e-10
99.021 0.672 -0.751 1.2051903500000002e-09 1.79659445e-10 -1.7965948000000001e-10
100.259 0.688 -0.566 1.3455974e-09 2.0499150000000002e-10 -2.04991535e-10
101.643 0.672 -0.696 1.2533349500000002e-09 1.8683644e-10 -1.8683651e-10
103.115 0.889 -0.799 1.0156093500000002e-09 1.5139831e-10 -1.51398345e-10
105.146 0.946 -1.143 8.209719000000001e-10 1.22383415e-10 -1.22383485e-10
106.834 0.783 -0.742 1.1067532000000001e-09 1.68605395e-10 -1.68605465e-10
108.6 0.99 -0.983 8.690874500000001e-10 1.2955614e-10 -1.29556175e-10
110.687 0.962 -1.097 8.329933500000001e-10 1.2417552e-10 -1.24175555e-10
112.879 1.158 -1.23 7.1811775e-10 1.0705086000000001e-10 -1.07050895e-10
114.996 0.859 -0.96 9.429819000000002e-10 1.4057165500000002e-10 -1.4057169e-10
117.206 1.096 -1.352 7.003871000000001e-10 1.0440773e-10 -1.0440776500000001e-10
119.52 1.137 -1.217 7.284438000000001e-10 1.08590125e-10 -1.0859016000000001e-10
121.614 0.836 -0.957 9.2752975e-10 1.41302105e-10 -1.4130214000000001e-10
123.904 1.346 -1.455 5.972806e-10 8.9037515e-11 -8.9037515e-11
126.484 1.287 -1.234 6.6345615e-10 9.890233500000001e-11 -9.890237e-11
129.55 1.514 -1.779 5.078955000000001e-10 7.57127e-11 -7.571273500000001e-11
132.376 1.238 -1.311 6.5594585e-10 9.7782755e-11 -9.778279e-11
135.149 1.424 -1.535 5.6516425e-10 8.424983000000001e-11 -8.4249865e-11
138.439 1.618 -1.867 4.797688e-10 7.151984e-11 -7.151984e-11
141.784 1.538 -1.727 5.121854500000001e-10 7.6352185e-11 -7.635222e-11
144.754 1.355 -1.432 5.905991e-10 8.997331000000001e-11 -8.997331000000001e-11
147.584 1.615 -1.475 5.324592e-10 8.111607e-11 -8.111610500000001e-11
151.652 1.981 -2.453 3.5914095e-10 5.7174250000000006e-11 -5.7174250000000006e-11
155.616 1.553 -1.984 4.5773175e-10 7.127613500000001e-11 -7.127617000000001e-11
159.23 1.831 -2.061 4.2956515e-10 6.403593000000001e-11 -6.403593000000001e-11
178.77 12.25 -17.708 2.81549415e-10 5.1403695000000005e-11 -5.140373e-11
192.932 2.069 -1.911 2.8005131e-10 5.1130205000000004e-11 -5.1130205000000004e-11
197.337 1.679 -2.337 2.70943715e-10 5.1108155e-11 -5.110819000000001e-11
201.751 1.832 -2.735 2.38219275e-10 4.4935345e-11 -4.4935380000000004e-11
205.651 3.485 -2.068 2.0072234e-10 3.664675e-11 -3.664675e-11
212.758 2.22 -3.622 1.907759e-10 3.4830789e-11 -3.4830796e-11
