! PC data
167.850	7.030	-8.014	7.328813e+00	1.609928e+00	-1.609928e+00
181.960	7.963	-7.081	8.091059e+00	1.699420e+00	-1.699420e+00
196.271	6.188	-6.348	9.242583e+00	1.980530e+00	-1.980530e+00
211.908	10.611	-9.448	5.241309e+00	1.181843e+00	-1.181843e+00
238.442	11.656	-15.924	4.257480e+00	9.123065e-01	-9.123065e-01
260.005	10.152	-9.907	5.525695e+00	1.215454e+00	-1.215454e+00
280.367	9.849	-10.210	5.210684e+00	1.170021e+00	-1.170021e+00
295.746	4.499	-5.531	1.608879e+01	2.897424e+00	-2.897424e+00
304.996	5.278	-4.751	1.820801e+01	3.087520e+00	-3.087520e+00
315.355	7.455	-5.081	1.232145e+01	2.262149e+00	-2.262149e+00
327.970	4.870	-5.159	1.664484e+01	2.960412e+00	-2.960412e+00
337.424	5.445	-4.584	1.893682e+01	3.170819e+00	-3.170819e+00
349.518	8.395	-6.649	1.081109e+01	1.953987e+00	-1.953987e+00
364.161	6.289	-6.248	1.419403e+01	2.446250e+00	-2.446250e+00
378.403	9.598	-7.953	1.093474e+01	1.941435e+00	-1.941435e+00
397.107	10.952	-9.107	5.110227e+00	1.158778e+00	-1.158778e+00
419.417	11.208	-11.358	4.882631e+00	1.071146e+00	-1.071146e+00
439.604	6.065	-8.979	8.121803e+00	1.699673e+00	-1.699673e+00
456.091	7.129	-10.422	6.306186e+00	1.387134e+00	-1.387134e+00
472.701	8.071	-9.481	7.102608e+00	1.465078e+00	-1.465078e+00
490.769	10.062	-9.997	5.179338e+00	1.167869e+00	-1.167869e+00
525.430	40.590	-24.600	1.585237e+00	3.574491e-01	-3.574491e-01
653.993	87.540	-87.972	4.171790e-01	9.447238e-02	-9.447238e-02
904.833	152.621	-163.300	9.510668e-02	2.359568e-02	-2.359568e-02
1195.291	213.183	-137.837	7.484307e-02	1.990791e-02	-1.990791e-02
29297.033	1026.381	-1551.123	5.003191e-03	1.942300e-03	-1.552001e-03
