col1 col2 col3 col4 col5 col6
129.355 2.189 -2.362 2.17123072e-10 4.1115008e-11 -4.1114976e-11
134.453 2.583 -2.909 1.7509616e-10 3.44072e-11 -3.4407168e-11
139.781 2.559 -2.745 1.81263872e-10 3.5619168e-11 -3.5619168e-11
145.483 2.964 -3.144 1.61712224e-10 3.06222464e-11 -3.06222304e-11
151.228 2.141 -2.781 2.05924352e-10 3.7596544e-11 -3.7596511999999994e-11
155.825 4.279 -2.455 1.5053884799999999e-10 2.7484566399999998e-11 -2.74845536e-11
175.407 6.926 -13.132 1.06168288e-10 2.2784416e-11 -2.2784416e-11
186.199 3.657 -3.865 2.8530300799999997e-10 6.0826816e-11 -6.0826816e-11
194.481 2.897 -4.625 2.9721398399999997e-10 6.2051168e-11 -6.2051168e-11
202.743 4.664 -5.365 1.93402432e-10 4.3308512e-11 -4.3308512e-11
213.647 6.296 -6.24 1.62197216e-10 3.5688256e-11 -3.5688256e-11
231.24 8.761 -11.297 1.22394016e-10 2.45637696e-11 -2.45637696e-11
247.927 9.626 -7.926 1.22179808e-10 2.60829984e-11 -2.60829984e-11
269.205 20.942 -11.653 5.9370368e-11 1.3294780799999999e-11 -1.3294780799999999e-11
304.322 15.913 -14.175 6.452336e-11 1.4511523199999999e-11 -1.4511523199999999e-11
331.772 18.551 -11.536 6.466809600000001e-11 1.45020288e-11 -1.45020288e-11
384.359 33.661 -34.036 2.8413276799999997e-11 6.4088192e-12 -6.4088192e-12
453.5 34.724 -35.48 2.76955776e-11 6.219814399999999e-12 -6.219814399999999e-12
537.703 53.32 -49.479 1.87128672e-11 4.202496e-12 -4.202496e-12
668.314 30.523 -77.291 1.78501376e-11 4.0087456e-12 -4.0087456e-12
755.517 61.164 -56.679 1.6143968e-11 3.6520064e-12 -3.6520064e-12
874.872 49.622 -58.192 1.78379552e-11 4.011817599999999e-12 -4.011817599999999e-12
980.39 82.006 -55.896 1.44308544e-11 3.1708319999999997e-12 -3.1708319999999997e-12
1171.138 71.783 -108.743 7.1720639999999995e-12 1.6203651199999999e-12 -1.6203651199999999e-12
1302.731 48.005 -59.809 7.7145472e-12 1.7486649599999999e-12 -1.7486649599999999e-12
1394.966 43.525 -44.231 1.9021907200000002e-11 3.6100447999999998e-12 -3.6100447999999998e-12
5226.539 49.105 -51.187 7.2752736e-12 1.64297856e-12 -1.64297856e-12
5362.007 91.655 -86.363 4.0918752e-12 9.1949824e-13 -9.1949824e-13
5520.501 61.034 -66.838 5.6474944e-12 1.27696352e-12 -1.27696352e-12
5643.186 68.728 -61.652 5.5176992e-12 1.2460643199999999e-12 -1.2460643199999999e-12
5821.239 88.752 -109.325 3.8317216e-12 8.400896e-13 -8.400896e-13
6002.864 65.087 -92.873 4.6345728e-12 1.04403264e-12 -1.04403264e-12
6144.295 101.675 -76.344 4.243888e-12 9.359664e-13 -9.359664e-13
6338.388 118.195 -92.418 3.427904e-12 7.809184e-13 -7.809184e-13
6568.896 98.3 -112.313 3.4869664e-12 7.797097600000001e-13 -7.797097600000001e-13
6762.137 75.555 -94.941 4.2645568e-12 9.6306656e-13 -9.6306656e-13
6929.77 113.385 -92.078 4.7131168e-12 9.567536e-13 -9.567536e-13
51161.625 259.426 -302.211 9.9363968e-13 2.59670272e-13 -2.59670272e-13
51707.688 217.332 -286.637 1.10641952e-12 2.8949465600000003e-13 -2.8949465600000003e-13
52220.301 181.106 -295.282 1.16916128e-12 3.0628319999999996e-13 -3.0628319999999996e-13
52827.15 318.921 -425.744 1.15169824e-12 2.42612096e-13 -2.42612096e-13
314310.416 9308.391 -20289.445 1.6997993599999998e-13 4.6383679999999994e-14 -4.6383679999999994e-14
337974.784 10423.733 -9223.125 1.34478752e-13 3.2284383999999996e-14 -3.2284383999999996e-14
370216.646 17061.019 -17729.628 1.29496896e-13 3.00830496e-14 -3.00830496e-14
439823.695 18493.784 -24387.026 1.16523296e-13 3.09834496e-14 -3.09834496e-14
486657.28 27761.215 -23561.324 1.25168512e-13 2.6231830399999998e-14 -2.6231830399999998e-14
765869.149 16328.514 -20358.666 9.826464e-14 2.53137824e-14 -2.53137824e-14
841618.052 31358.418 -54458.61 5.5449344e-14 1.3791875199999999e-14 -1.3791875199999999e-14
1089614.769 125183.721 -129080.266 5.5007871999999996e-14 1.19792832e-14 -1.19792832e-14
1476916.59 107899.787 -89384.21 2.18416992e-14 6.6570591999999995e-15 -6.6570591999999995e-15
1691513.646 73363.139 -101577.92 2.0287670399999998e-14 6.2215584e-15 -6.2215584e-15
1976816.589 188261.514 -207402.309 1.0435792e-14 3.703584e-15 -3.703584e-15
2514317.385 251239.544 -316745.758 6.9851008e-15 3.8140511999999995e-15 -3.0046508800000003e-15
