col1 col2 col3 col4 col5 col6
118.64 15.96 -16.636 7.975986479999999e-11 1.798919595e-11 -1.798919595e-11
147.028 12.645 -12.428 1.0621480649999999e-10 2.327307037e-11 -2.327307037e-11
172.684 14.57 -13.011 9.463736700000001e-11 2.122226579e-11 -2.122226579e-11
200.847 19.002 -13.594 7.75833982e-11 1.7373025009999998e-11 -1.7373025009999998e-11
239.513 20.453 -19.665 6.31751252e-11 1.420766149e-11 -1.420766149e-11
296.97 35.708 -37.004 3.855734817e-11 8.27423861e-12 -8.27423861e-12
351.728 23.575 -19.049 5.9851022e-11 1.342149061e-11 -1.342149061e-11
395.74 27.203 -20.437 5.3769861199999996e-11 1.209248524e-11 -1.209248524e-11
458.596 34.552 -35.654 3.58088159e-11 8.08805657e-12 -8.08805657e-12
508.768 9.453 -15.621 1.010744306e-10 2.263330355e-11 -2.263330355e-11
548.284 27.605 -30.063 4.4301833400000003e-11 9.991924580000001e-12 -9.991924580000001e-12
617.533 53.635 -41.644 2.6315754960000003e-11 5.98710816e-12 -5.98710816e-12
700.965 27.871 -29.798 4.423507836e-11 9.93388616e-12 -9.93388616e-12
755.612 28.385 -26.776 4.614329951e-11 1.0347553369999999e-11 -1.0347553369999999e-11
819.052 37.658 -35.055 3.463361803e-11 7.82261843e-12 -7.82261843e-12
892.785 34.121 -36.076 3.787969559e-11 8.35707752e-12 -8.35707752e-12
