col1 col2 col3 col4 col5 col6
596.726 66.463 -46.366 7.70560672e-12 1.726553024e-12 -1.726553024e-12
780.643 140.8 -117.453 8.539159439999999e-12 1.941790816e-12 -1.941790816e-12
982.845 48.919 -61.402 7.94612616e-12 1.784097056e-12 -1.784097056e-12
1073.262 38.737 -41.497 1.09175724e-11 2.4437397599999998e-12 -2.4437397599999998e-12
1211.79 93.272 -99.791 3.381419832e-12 8.79064704e-13 -8.79064704e-13
1386.119 69.382 -81.057 5.75788416e-12 1.298108392e-12 -1.298108392e-12
1558.109 90.455 -102.608 3.353140168e-12 8.85059168e-13 -8.85059168e-13
1772.625 154.245 -124.061 2.6293266719999995e-12 6.53405592e-13 -6.53405592e-13
7061.621 605.125 -1965.909 6.929199759999999e-13 1.7558134719999998e-13 -1.7558134719999998e-13
16301.968 6936.276 -5260.053 3.6723344e-13 8.559880559999998e-14 -8.559880559999998e-14
47444.739 74054.099 -11.283 2.1167215999999999e-13 0.0 0.0
