col1 col2 col3 col4 col5 col6
113.696 2.184 -1.739 2.9725234e-10 5.771080700000001e-11 -5.771080700000001e-11
118.649 2.61 -2.77 2.21885202e-10 4.1765955e-11 -4.1765955e-11
125.046 3.495 -3.787 1.67859153e-10 3.064676230000001e-11 -3.064676230000001e-11
131.994 3.073 -3.453 1.576791755e-10 3.6000988100000003e-11 -3.6000988100000003e-11
139.764 3.415 -4.696 1.47396711e-10 2.7744820950000002e-11 -2.7744820950000002e-11
366.403 0.951 -0.925 9.77548495e-10 1.457244635e-10 -1.45724425e-10
368.303 0.817 -0.949 1.0062852800000001e-09 1.5625286600000002e-10 -1.562528275e-10
370.044 0.757 -0.924 1.090301135e-09 1.625326395e-10 -1.62532601e-10
371.63 0.913 -0.829 1.052395575e-09 1.56882033e-10 -1.568819945e-10
373.369 0.674 -0.826 1.222118975e-09 1.821828855e-10 -1.821828855e-10
374.975 1.191 -0.932 8.635842600000001e-10 1.2873564550000002e-10 -1.2873560700000002e-10
377.006 0.711 -0.841 1.1458350750000001e-09 1.77921744e-10 -1.77921744e-10
378.477 0.79 -0.76 1.182831265e-09 1.76326227e-10 -1.7632618850000002e-10
380.407 1.175 -1.14 7.560418250000001e-10 1.198483825e-10 -1.198483825e-10
382.392 0.75 -0.811 1.1216274300000001e-09 1.7780135449999999e-10 -1.7780131600000003e-10
384.025 0.752 -0.883 1.12113771e-09 1.671294625e-10 -1.671294625e-10
385.406 0.735 -0.63 1.3433115850000001e-09 2.0024924150000002e-10 -2.0024924150000002e-10
386.791 0.897 -0.65 1.167748505e-09 1.7764789350000002e-10 -1.77647855e-10
388.404 1.078 -0.717 1.00572703e-09 1.5299977e-10 -1.5299977e-10
390.463 0.995 -0.98 9.142240800000001e-10 1.390795945e-10 -1.39079556e-10
392.439 0.897 -0.982 9.7571936e-10 1.4545180650000002e-10 -1.4545180650000002e-10
394.069 0.911 -0.733 1.1152603e-09 1.66253318e-10 -1.662532795e-10
396.052 0.938 -1.072 9.119606650000001e-10 1.35947196e-10 -1.359471575e-10
397.834 0.997 -0.844 9.95657355e-10 1.48423968e-10 -1.484239295e-10
399.822 0.961 -0.99 9.252058200000001e-10 1.4075018650000002e-10 -1.4075018650000002e-10
401.846 0.907 -1.063 9.30893425e-10 1.387695155e-10 -1.387695155e-10
403.606 1.015 -0.853 9.81392335e-10 1.4629745900000001e-10 -1.462974205e-10
405.59 0.741 -0.969 1.05599802e-09 1.6064741e-10 -1.6064741e-10
407.124 0.97 -0.793 1.0397186800000001e-09 1.549922605e-10 -1.549922605e-10
409.134 1.123 -1.04 8.473357200000001e-10 1.26313495e-10 -1.263134565e-10
411.134 0.814 -0.877 1.06825257e-09 1.6251169550000002e-10 -1.62511657e-10
412.928 0.887 -0.981 9.66489755e-10 1.4703065300000002e-10 -1.4703065300000002e-10
414.719 1.219 -0.904 8.506447950000001e-10 1.294073165e-10 -1.294073165e-10
416.673 0.749 -0.735 1.2168233e-09 1.851135825e-10 -1.8511354400000002e-10
418.366 0.904 -0.945 9.917072550000002e-10 1.478351105e-10 -1.478351105e-10
420.36 0.641 -1.09 1.0270029e-09 1.59469849e-10 -1.59469849e-10
422.21 0.73 -1.209 9.4529281e-10 1.40916083e-10 -1.409160445e-10
423.977 0.84 -1.037 9.619221150000001e-10 1.46335805e-10 -1.463357665e-10
426.134 1.247 -1.317 7.1516137e-10 1.066100805e-10 -1.066100805e-10
428.452 1.206 -1.071 8.0511277e-10 1.200192455e-10 -1.20019207e-10
431.193 1.293 -1.534 6.387673600000001e-10 9.717477000000001e-11 -9.717477000000001e-11
433.865 1.072 -1.38 7.4786096e-10 1.1148464250000001e-10 -1.1148464250000001e-10
436.292 1.55 -1.355 6.2155093e-10 9.4555615e-11 -9.4555615e-11
438.968 1.146 -1.126 8.0700312e-10 1.2030102700000002e-10 -1.203009885e-10
441.685 1.165 -1.571 6.599365850000001e-10 1.0039517950000001e-10 -1.0039517950000001e-10
444.389 1.437 -1.538 5.977506150000001e-10 9.2816878e-11 -9.2816878e-11
447.088 1.123 -1.263 7.685073550000001e-10 1.145624095e-10 -1.145624095e-10
449.667 1.202 -1.456 7.05132505e-10 1.0396620850000001e-10 -1.0396617e-10
452.3 1.754 -1.43 5.4967682e-10 8.713524050000001e-11 -8.7135202e-11
455.822 1.229 -1.768 6.116163900000001e-10 9.117450650000001e-11 -9.1174468e-11
458.617 1.523 -1.566 5.84681405e-10 8.89467425e-11 -8.89467425e-11
461.325 1.229 -1.185 7.365204000000001e-10 1.1436459650000001e-10 -1.1436459650000001e-10
464.244 1.481 -1.689 5.7831466e-10 8.621012400000001e-11 -8.621012400000001e-11
467.159 1.281 -1.434 6.5494198e-10 1.01697365e-10 -1.01697365e-10
469.729 1.281 -1.289 7.131620649999999e-10 1.0631201350000001e-10 -1.0631197500000001e-10
472.624 1.445 -1.614 5.904348450000001e-10 8.98220015e-11 -8.98220015e-11
475.236 1.266 -1.167 7.192004050000001e-10 1.1400824050000002e-10 -1.1400824050000002e-10
477.893 1.423 -1.39 6.419697900000001e-10 9.766194900000001e-11 -9.76619105e-11
481.109 1.087 -1.793 6.36487005e-10 9.488197950000001e-11 -9.488197950000001e-11
483.328 1.387 -1.132 7.27746635e-10 1.0848614700000001e-10 -1.0848614700000001e-10
486.149 1.792 -1.433 5.68379735e-10 8.47291445e-11 -8.47291445e-11
490.018 1.732 -2.077 4.74014695e-10 7.21111545e-11 -7.21111545e-11
493.392 1.608 -1.643 5.639687900000001e-10 8.40715645e-11 -8.40715645e-11
496.779 2.147 -1.779 4.5982513500000004e-10 6.995249800000001e-11 -6.995249800000001e-11
500.643 2.245 -1.716 4.5593740500000005e-10 6.9361061e-11 -6.9361061e-11
504.854 1.718 -1.967 4.900842100000001e-10 7.45557505e-11 -7.45557505e-11
508.47 2.142 -1.898 4.4692109000000004e-10 6.798942150000001e-11 -6.798942150000001e-11
512.419 1.221 -1.807 5.962983950000001e-10 9.071400800000002e-11 -9.071400800000002e-11
515.522 1.637 -1.882 5.130933500000001e-10 7.805613200000002e-11 -7.805609350000001e-11
519.168 2.309 -2.009 3.709946625e-10 6.001534e-11 -6.001534e-11
523.207 1.706 -1.729 5.336357950000001e-10 7.954977800000001e-11 -7.954977800000001e-11
527.194 2.06 -2.281 3.9045545e-10 6.45478295e-11 -6.45478295e-11
531.175 2.059 -1.921 4.53683615e-10 6.9018257e-11 -6.90182185e-11
535.431 1.859 -2.197 4.4511852000000003e-10 6.77152245e-11 -6.77152245e-11
539.051 1.536 -1.761 3.6233250900000005e-10 6.8202673e-11 -6.8202673e-11
542.127 1.765 -1.541 3.69712651e-10 6.750000950000001e-11 -6.750000950000001e-11
546.029 2.744 -2.136 2.4475281600000003e-10 4.6070370500000006e-11 -4.6070370500000006e-11
550.715 1.536 -1.943 3.513546575e-10 6.414831500000001e-11 -6.414831500000001e-11
554.012 1.767 -1.761 3.3856441850000004e-10 6.372874200000001e-11 -6.372874200000001e-11
558.492 2.41 -2.714 2.3851585450000004e-10 4.35468495e-11 -4.35468495e-11
562.42 2.105 -1.517 3.747399425e-10 6.6020185e-11 -6.6020185e-11
162.017 15.363 -12.218 1.28712276e-10 2.9043614600000003e-11 -2.9043614600000003e-11
193.412 19.07 -16.033 1.161198115e-10 2.4340281350000003e-11 -2.4340281350000003e-11
227.076 12.986 -14.595 1.3343938300000002e-10 2.9202712e-11 -2.9202712e-11
253.524 11.611 -13.462 1.466967425e-10 3.21503336e-11 -3.21503336e-11
284.135 21.118 -19.0 9.564966950000001e-11 2.0561641100000002e-11 -2.0561641100000002e-11
318.125 7.186 -12.873 1.7542270900000003e-10 3.9284938000000006e-11 -3.9284938000000006e-11
332.352 5.496 -7.041 4.92883545e-10 8.34563345e-11 -8.34563345e-11
