col1 col2 col3 col4 col5 col6
88.022 1.942 -1.929 3.4617662500000005e-10 6.087798700000001e-11 -6.0881095e-11
91.828 1.967 -1.863 3.1465410500000003e-10 5.7448272000000004e-11 -5.7450307e-11
95.681 2.257 -1.886 2.80412566e-10 5.4215249e-11 -5.4216433000000004e-11
101.092 2.988 -3.154 1.83713917e-10 3.7675694e-11 -3.7676175e-11
106.712 2.59 -2.632 2.33724449e-10 4.2672248000000005e-11 -4.2672877000000006e-11
111.795 3.059 -2.493 2.16626416e-10 3.9550595e-11 -3.9551187e-11
117.984 2.562 -3.13 2.11354064e-10 3.8588003e-11 -3.8588595e-11
124.244 5.512 -3.698 1.2501785700000002e-10 2.41710677e-11 -2.4171404400000002e-11
134.43 3.295 -4.674 1.44500688e-10 2.79379045e-11 -2.79383041e-11
141.809 2.965 -4.084 1.6697471e-10 3.1365295900000006e-11 -3.13657547e-11
148.065 5.123 -3.291 1.42929261e-10 2.60953082e-11 -2.60957152e-11
167.395 12.588 -12.485 5.78495e-11 1.2953274500000001e-11 -1.2953274500000001e-11
186.596 5.923 -6.614 1.1246331300000001e-10 2.51820446e-11 -2.51820446e-11
200.161 7.402 -7.642 1.01351843e-10 2.2145661800000002e-11 -2.2145661800000002e-11
218.386 11.743 -10.823 6.6555896e-11 1.4599830000000002e-11 -1.4599830000000002e-11
239.782 15.419 -9.654 5.6518055e-11 1.26725222e-11 -1.26725222e-11
263.034 12.226 -7.832 7.2904541e-11 1.63467147e-11 -1.63467147e-11
287.354 12.98 -12.094 5.6942408e-11 1.2820470400000001e-11 -1.2820470400000001e-11
310.459 12.441 -10.125 6.5663937e-11 1.43477527e-11 -1.43477527e-11
333.904 9.054 -11.005 7.407659e-11 1.62071063e-11 -1.62071063e-11
354.82 10.704 -11.862 6.3538916e-11 1.4227210400000001e-11 -1.4227210400000001e-11
379.534 6.049 -14.009 7.0938731e-11 1.59059374e-11 -1.59059374e-11
410.83 14.87 -25.247 3.7635253e-11 8.2449394e-12 -8.2449394e-12
436.16 14.613 -10.46 5.7243921e-11 1.2800127800000001e-11 -1.2800127800000001e-11
473.503 22.402 -22.73 3.47876035e-11 7.4259851e-12 -7.4259851e-12
516.138 24.896 -20.233 3.48402582e-11 7.4465053e-12 -7.4465053e-12
3957.949 159.322 -174.149 4.2995073e-12 7.487105400000001e-13 -7.487105400000001e-13
5709.056 91.705 -121.417 3.0359110500000003e-12 7.9576455e-13 -7.9576455e-13
6064.428 222.748 -263.667 2.5884571e-12 4.8588252e-13 -4.8588252e-13
13996.569 3785.806 -4473.933 1.02954387e-12 2.0846732400000002e-13 -2.0846732400000002e-13
70277.888 4981.076 -3260.296 1.42693904e-13 5.7178209e-14 -4.7459197e-14
