! WT data
101.700	0.774	-0.587	3.704976e+01	5.523676e+00	-5.523932e+00
103.045	0.636	-0.571	4.101767e+01	6.282087e+00	-6.282375e+00
104.245	0.654	-0.564	4.137703e+01	6.168857e+00	-6.169160e+00
105.641	0.834	-0.742	3.199023e+01	4.769409e+00	-4.769653e+00
107.153	0.783	-0.677	3.387290e+01	5.187899e+00	-5.188172e+00
108.603	0.657	-0.666	3.809579e+01	5.679783e+00	-5.680119e+00
110.077	0.635	-0.817	3.342648e+01	5.260513e+00	-5.260797e+00
111.565	0.701	-0.854	3.006030e+01	4.998883e+00	-4.999137e+00
113.080	0.861	-0.814	2.970818e+01	4.550148e+00	-4.550438e+00
114.574	0.798	-0.633	3.543785e+01	5.283620e+00	-5.283986e+00
116.114	1.047	-0.743	2.618861e+01	4.355119e+00	-4.355379e+00
117.719	0.659	-0.558	4.008597e+01	6.308722e+00	-6.309143e+00
119.062	0.435	-0.684	4.529689e+01	6.753657e+00	-6.754174e+00
120.205	0.733	-0.708	3.385075e+01	5.327443e+00	-5.327808e+00
121.633	0.672	-0.694	3.712449e+01	5.535205e+00	-5.535645e+00
122.993	0.606	-0.689	4.039232e+01	6.022433e+00	-6.022911e+00
124.411	0.809	-0.811	3.167019e+01	4.850777e+00	-4.851147e+00
125.919	0.511	-0.699	4.324287e+01	6.447485e+00	-6.448016e+00
127.182	0.816	-0.752	3.274830e+01	5.015943e+00	-5.016343e+00
128.591	0.768	-0.593	3.626771e+01	5.866586e+00	-5.867011e+00
130.141	0.707	-0.782	3.380864e+01	5.320901e+00	-5.321307e+00
131.489	0.722	-0.641	3.622026e+01	5.858931e+00	-5.859367e+00
133.290	0.936	-1.080	2.495133e+01	3.821734e+00	-3.822052e+00
134.825	0.639	-0.599	4.105096e+01	6.120744e+00	-6.121284e+00
136.609	0.943	-1.144	2.435784e+01	3.631773e+00	-3.632089e+00
138.641	1.140	-1.089	2.280245e+01	3.399884e+00	-3.400190e+00
140.707	1.194	-0.926	2.351830e+01	3.602258e+00	-3.602567e+00
142.796	0.851	-0.894	2.912485e+01	4.342550e+00	-4.342934e+00
144.467	0.785	-0.820	3.075350e+01	4.974625e+00	-4.974988e+00
146.268	0.838	-1.016	2.715262e+01	4.273359e+00	-4.273686e+00
147.763	0.780	-0.657	3.638666e+01	5.425252e+00	-5.425711e+00
149.526	0.835	-0.983	2.822593e+01	4.323268e+00	-4.323613e+00
151.200	0.670	-0.839	3.466960e+01	5.169219e+00	-5.169647e+00
152.731	0.609	-0.861	3.358328e+01	5.432348e+00	-5.432737e+00
154.080	0.753	-0.740	3.404905e+01	5.215222e+00	-5.215661e+00
155.646	0.841	-0.814	3.069293e+01	4.576343e+00	-4.576743e+00
157.334	0.754	-0.848	3.111931e+01	4.766470e+00	-4.766867e+00
158.811	0.606	-0.723	3.821210e+01	5.697417e+00	-5.697894e+00
160.032	0.631	-0.615	4.077777e+01	6.079950e+00	-6.080456e+00
161.420	0.735	-0.757	3.402204e+01	5.072671e+00	-5.073092e+00
163.130	1.084	-0.975	2.467127e+01	3.678482e+00	-3.678790e+00
