col1 col2 col3 col4 col5 col6
472.494 31.618 -33.572 2.41920874e-11 5.2891352e-12 -5.2891352e-12
552.673 39.196 -48.56 1.68944072e-11 3.8041032e-12 -3.8041032e-12
612.985 39.06 -21.116 2.53775378e-11 5.6971823e-12 -5.6971823e-12
686.451 38.306 -34.406 2.06440205e-11 4.6253145e-12 -4.6253145e-12
763.916 48.597 -39.159 1.71043489e-11 3.8360564e-12 -3.8360564e-12
850.495 32.224 -37.981 2.10940404e-11 4.7402661e-12 -4.7402661e-12
922.814 37.632 -40.096 1.99830081e-11 4.3854916e-12 -4.3854916e-12
995.14 25.482 -34.694 2.5587165e-11 5.7385298e-12 -5.7385298e-12
1056.641 29.171 -36.019 2.35517876e-11 5.2873074e-12 -5.2873074e-12
1151.185 75.037 -65.373 1.1798682099999999e-11 2.5223066499999997e-12 -2.5223066499999997e-12
1291.144 67.967 -64.922 1.12545601e-11 2.53671297e-12 -2.53671297e-12
1385.753 23.504 -26.642 3.18226973e-11 7.151215700000001e-12 -7.151215700000001e-12
1445.369 26.572 -36.112 2.37855018e-11 5.3450940000000005e-12 -5.3450940000000005e-12
1514.805 39.877 -42.865 2.1335742900000002e-11 4.4526466e-12 -4.4526466e-12
1603.888 73.653 -49.206 1.2271149900000001e-11 2.7575807700000003e-12 -2.7575807700000003e-12
1730.669 47.165 -53.128 1.33479942e-11 3.00562729e-12 -3.00562729e-12
1821.06 42.023 -43.226 1.07440785e-11 2.41214581e-12 -2.41214581e-12
1923.633 79.156 -60.55 1.72440535e-11 3.9210491e-12 -3.9210491e-12
2068.539 61.456 -65.75 1.59371765e-11 3.7993413e-12 -3.7993413e-12
2287.21 97.299 -157.215 5.6316405e-12 1.3393689200000001e-12 -1.3393689200000001e-12
2528.79 174.828 -144.281 7.237499700000001e-12 1.78815487e-12 -1.78815487e-12
2886.999 144.619 -183.381 6.7847159e-12 1.65213954e-12 -1.65213954e-12
6468.122 107.516 -218.435 2.3876869600000002e-12 6.054191600000001e-13 -6.054191600000001e-13
6745.006 111.452 -169.368 2.6108324799999997e-12 6.8205615e-13 -6.8205615e-13
7010.305 162.076 -153.847 2.3143499999999997e-12 6.025746000000001e-13 -6.025746000000001e-13
7330.685 135.054 -158.304 2.64142112e-12 6.6869804e-13 -6.6869804e-13
7667.53 154.248 -201.792 2.01802736e-12 5.3438545e-13 -5.3438545e-13
7953.826 126.207 -132.048 2.77668535e-12 7.592659e-13 -7.592659e-13
8489.467 291.848 -409.433 2.31056416e-12 4.4774181000000003e-13 -4.4774181000000003e-13
12214.419 121.091 -229.933 1.90276348e-12 4.938974600000001e-13 -4.938974600000001e-13
12530.423 309.058 -194.913 1.32153529e-12 3.44190872e-13 -3.44190872e-13
13003.911 166.537 -164.43 2.0217998800000003e-12 5.2530232e-13 -5.2530232e-13
13368.985 255.288 -198.538 1.46875607e-12 3.8309023e-13 -3.8309023e-13
13796.136 149.075 -171.863 2.06979887e-12 5.403816700000001e-13 -5.403816700000001e-13
14334.149 205.276 -388.938 1.1760605400000002e-12 3.01332329e-13 -3.01332329e-13
18122.434 373.547 -381.156 8.6937272e-13 2.29135672e-13 -2.29135672e-13
19223.539 1066.276 -727.558 5.515083100000001e-13 1.42572211e-13 -1.42572211e-13
24045.198 380.74 -509.359 7.409164900000001e-13 1.94786648e-13 -1.94786648e-13
25152.642 720.001 -726.704 6.0454448e-13 1.38213204e-13 -1.38213204e-13
30947.202 848.143 -859.329 4.652565000000001e-13 1.1130994900000001e-13 -1.1130994900000001e-13
38954.361 9787.31 -2506.065 3.9972321e-13 9.0710125e-14 -9.0710125e-14
82378.872 35210.995 -17730.987 1.67540736e-13 4.4390897999999997e-14 -4.4390897999999997e-14
200608.95 84259.911 -55736.886 2.5571884e-14 1.31103469e-14 -1.01604109e-14
