wavelength,flux
3485.0,0.12768932
3486.47,0.21536143
3487.94,0.028479293
3489.41,0.27642629
3490.88,0.39014411
3492.35,0.081360996
3493.82,-0.0089357402
3495.29,0.14266311
3496.76,-0.053067423
3498.23,-0.020229869
3499.7,-0.0048372424
3501.17,0.14439738
3502.64,0.00050439412
3504.11,-0.19169576
3505.58,-0.10070059
3507.05,0.23744884
3508.52,0.25560716
3509.99,0.15020913
3511.46,0.18578377
3512.93,-0.0051359138
3514.4,-0.13739817
3515.87,0.032733742
3517.34,0.18707231
3518.81,0.032265387
3520.28,-0.014245471
3521.75,0.0046379929
3523.22,0.19396096
3524.69,0.044912122
3526.16,-0.18519728
3527.63,0.11419763
3529.1,0.22574197
3530.57,0.13577378
3532.04,0.06581568
3533.51,0.023388818
3534.98,0.10150526
3536.45,0.065999106
3537.92,0.27678075
3539.39,0.24532111
3540.86,0.10441169
3542.33,0.18312606
3543.8,0.18792748
3545.27,0.051068563
3546.74,-0.11153528
3548.21,0.045576319
3549.68,-0.052415553
3551.15,-0.14855576
3552.62,0.045537844
3554.09,0.2005104
3555.56,0.14281636
3557.03,0.020518707
3558.5,0.30907336
3559.97,0.012174986
3561.44,-0.00022025392
3562.91,0.017200625
3564.38,0.063874215
3565.85,0.14758803
3567.32,0.13313843
3568.79,0.2921187
3570.26,0.053181421
3571.73,0.045889605
3573.2,0.083443023
3574.67,-0.19461861
3576.14,0.053329159
3577.61,0.1107877
3579.08,0.12496021
3580.55,-0.061527733
3582.02,0.069890261
3583.49,0.1466191
3584.96,0.10266558
3586.43,0.021237466
3587.9,-0.041228529
3589.37,-0.0065727825
3590.84,0.028649515
3592.31,0.17427817
3593.78,0.12250417
3595.25,0.23447205
3596.72,0.25862864
3598.19,0.11941776
3599.66,0.10588813
3601.13,0.20205228
3602.6,0.13942771
3604.07,-0.10696095
3605.54,0.13597924
3607.01,0.21631382
3608.48,0.15178739
3609.95,0.20569991
3611.42,0.24670272
3612.89,0.18409991
3614.36,0.2136222
3615.83,0.0352019
3617.3,0.12233173
3618.77,0.1823926
3620.24,0.20106962
3621.71,0.19671954
3623.18,0.14077988
3624.65,0.21959127
3626.12,0.13886835
3627.59,0.10282827
3629.06,0.13402812
3630.53,0.29705924
3632.0,0.14581655
3633.47,-0.020058898
3634.94,0.12348765
3636.41,0.22702956
3637.88,0.092292145
3639.35,0.12247737
3640.82,0.120901
3642.29,0.068523541
3643.76,0.11337977
3645.23,0.018578105
3646.7,0.14184378
3648.17,0.23623888
3649.64,0.10030016
3651.11,0.052274346
3652.58,0.051792514
3654.05,0.20170289
3655.52,0.053082924
3656.99,0.12059546
3658.46,0.14822125
3659.93,0.31491688
3661.4,0.36557844
3662.87,0.02858684
3664.34,0.18682727
3665.81,0.31055197
3667.28,0.22628956
3668.75,0.24172048
3670.22,0.27204067
3671.69,0.2197652
3673.16,0.1197872
3674.63,0.2480963
3676.1,0.40831694
3677.57,0.26114088
3679.04,0.083916806
3680.51,0.083472259
3681.98,0.17035821
3683.45,0.12169259
3684.92,0.025611876
3686.39,0.15783769
3687.86,0.1480481
3689.33,0.04677764
3690.8,0.10876813
3692.27,0.097691022
3693.74,0.16718739
3695.21,0.15357378
3696.68,0.082967676
3698.15,0.091301352
3699.62,0.061387703
3701.09,0.04101314
3702.56,0.16724662
3704.03,0.14593461
3705.5,0.12109716
3706.97,0.19937517
3708.44,0.17776835
3709.91,0.26168984
3711.38,0.1924852
3712.85,0.21729359
3714.32,0.2086883
3715.79,0.32133815
3717.26,0.20858888
3718.73,0.034759235
3720.2,0.083443761
3721.67,0.17129292
3723.14,0.092292525
3724.61,0.079511642
3726.08,0.11871655
3727.55,0.1198111
3729.02,0.1245929
3730.49,0.1663809
3731.96,0.093053997
3733.43,-0.019682305
3734.9,0.079884984
3736.37,0.19685678
3737.84,0.10780099
3739.31,0.14939436
3740.78,0.049895961
3742.25,0.060485631
3743.72,0.14411612
3745.19,0.24042876
3746.66,0.15857954
3748.13,0.091959052
3749.6,0.16638008
3751.07,0.12055202
3752.54,0.17652732
3754.01,0.15789536
3755.48,0.10166304
3756.95,0.140738
3758.42,0.058231428
3759.89,0.036611892
3761.36,0.15145387
3762.83,0.24646345
3764.3,0.2531614
3765.77,0.14373074
3767.24,0.10162386
3768.71,0.086649291
3770.18,0.0750468
3771.65,0.20139261
3773.12,0.26505065
3774.59,0.21557012
3776.06,0.086103395
3777.53,0.026593879
3779.0,0.19328991
3780.47,0.25903895
3781.94,0.16593347
3783.41,0.21368618
3784.88,0.11283847
3786.35,0.028524416
3787.82,0.10729335
3789.29,0.14002758
3790.76,0.1855648
3792.23,0.24033646
3793.7,0.15955219
3795.17,0.19391875
3796.64,0.16443574
3798.11,0.26974592
3799.58,0.21936041
3801.05,0.056817066
3802.52,0.18129748
3803.99,0.25143841
3805.46,0.1671534
3806.93,0.060641695
3808.4,0.10575746
3809.87,0.14741641
3811.34,0.19302316
3812.81,0.24680442
3814.28,0.23714714
3815.75,0.13912264
3817.22,0.21257076
3818.69,0.2191188
3820.16,0.26564959
3821.63,0.13063779
3823.1,0.070265785
3824.57,0.26061633
3826.04,0.22257887
3827.51,0.11754499
3828.98,0.1518622
3830.45,0.070357874
3831.92,0.089527257
3833.39,0.16459918
3834.86,0.15989019
3836.33,0.10592982
3837.8,0.16032952
3839.27,0.19649111
3840.74,0.2315466
3842.21,0.19973728
3843.68,0.18963435
3845.15,0.19332612
3846.62,0.21137723
3848.09,0.26805654
3849.56,0.30286902
3851.03,0.30639026
3852.5,0.40838921
3853.97,0.27640542
3855.44,0.16718242
3856.91,0.12382769
3858.38,0.17324522
3859.85,0.15847236
3861.32,0.081152305
3862.79,0.13071714
3864.26,0.22790171
3865.73,0.26129282
3867.2,0.11801697
3868.67,0.13663737
3870.14,0.18096747
3871.61,0.1175649
3873.08,0.11033634
3874.55,0.18668091
3876.02,0.13484967
3877.49,0.11147842
3878.96,0.21884491
3880.43,0.1545344
3881.9,0.09067741
3883.37,0.11420316
3884.84,0.1084195
3886.31,0.1438757
3887.78,0.14815781
3889.25,0.15479098
3890.72,0.16870867
3892.19,0.11573006
3893.66,0.093397453
3895.13,0.1698821
3896.6,0.16123901
3898.07,0.11457141
3899.54,0.050657991
3901.01,0.13815419
3902.48,0.18872568
3903.95,0.15987538
3905.42,0.18075173
3906.89,0.23103565
3908.36,0.22658378
3909.83,0.18828584
3911.3,0.23905851
3912.77,0.17908213
3914.24,0.14300357
3915.71,0.11820036
3917.18,0.14931101
3918.65,0.20855854
3920.12,0.23014908
3921.59,0.19604707
3923.06,0.16576354
3924.53,0.1525964
3926.0,0.14681461
3927.47,0.16623639
3928.94,0.18900044
3930.41,0.12283007
3931.88,0.15054835
3933.35,0.19124021
3934.82,0.20719451
3936.29,0.18497139
3937.76,0.1340715
3939.23,0.14676698
3940.7,0.14342739
3942.17,0.12354844
3943.64,0.1327312
3945.11,0.1701995
3946.58,0.16085815
3948.05,0.19005924
3949.52,0.22615011
3950.99,0.22055724
3952.46,0.20596419
3953.93,0.13996358
3955.4,0.1386247
3956.87,0.14879549
3958.34,0.14097074
3959.81,0.16379659
3961.28,0.1523374
3962.75,0.15580429
3964.22,0.15241385
3965.69,0.15534334
3967.16,0.15048485
3968.63,0.16714187
3970.1,0.18783115
3971.57,0.14983648
3973.04,0.15827923
3974.51,0.16860905
3975.98,0.19100827
3977.45,0.24454637
3978.92,0.19042733
3980.39,0.14959292
3981.86,0.12192203
3983.33,0.13149013
3984.8,0.19766966
3986.27,0.15905729
3987.74,0.16889188
3989.21,0.22013012
3990.68,0.16430897
3992.15,0.13393727
3993.62,0.18510203
3995.09,0.18995722
3996.56,0.12978169
3998.03,0.11739208
3999.5,0.13944532
4000.97,0.1665799
4002.44,0.16417865
4003.91,0.11678234
4005.38,0.1240098
4006.85,0.14629845
4008.32,0.14955114
4009.79,0.18389249
4011.26,0.18749943
4012.73,0.13608959
4014.2,0.1371152
4015.67,0.2110973
4017.14,0.25080201
4018.61,0.19922549
4020.08,0.14345989
4021.55,0.1818355
4023.02,0.25073236
4024.49,0.18600748
4025.96,0.15935314
4027.43,0.18153141
4028.9,0.15216286
4030.37,0.14266385
4031.84,0.15980147
4033.31,0.15111871
4034.78,0.18587291
4036.25,0.16659883
4037.72,0.12769637
4039.19,0.15183266
4040.66,0.14428119
4042.13,0.12750921
4043.6,0.16940781
4045.07,0.17100017
4046.54,0.15613578
4048.01,0.17538404
4049.48,0.17536712
4050.95,0.13113523
4052.42,0.11361942
4053.89,0.17401735
4055.36,0.19792911
4056.83,0.20921464
4058.3,0.19855863
4059.77,0.1594889
4061.24,0.1387881
4062.71,0.1063976
4064.18,0.127075
4065.65,0.16863655
4067.12,0.18410428
4068.59,0.10773245
4070.06,0.099151336
